Unnamed: 0	chrom	end	start	strand	disruption_SCD	insertion_SCD	orientation	background_index	flank_bp	spacer_bp
685	chr7	74363644	74363625	-	13.95	40.8	>>>>>>>>>>>	0	30	60
686	chr3	73066293	73066274	+	13.95	16.86	>>>>>>>>>>>	0	30	60
687	chr1	118772515	118772496	-	13.945	30.34	>>>>>>>>>>>	0	30	60
688	chr4	110020493	110020474	-	13.94	26.28	>>>>>>>>>>>	0	30	60
689	chr3	34639420	34639401	-	13.94	14.87	>>>>>>>>>>>	0	30	60
690	chr2	131530224	131530205	-	13.92	25.86	>>>>>>>>>>>	0	30	60
691	chr4	20024128	20024109	+	13.91	12.516	>>>>>>>>>>>	0	30	60
692	chr8	74980870	74980851	-	13.81	30.2	>>>>>>>>>>>	0	30	60
693	chr18	75757719	75757700	+	13.734	18.78	>>>>>>>>>>>	0	30	60
694	chr7	89908147	89908128	-	13.72	13.79	>>>>>>>>>>>	0	30	60
695	chr4	150257406	150257387	+	13.72	23.58	>>>>>>>>>>>	0	30	60
696	chr2	55022781	55022762	-	13.664	7.77	>>>>>>>>>>>	0	30	60
697	chr18	64506771	64506752	-	13.63	18.4	>>>>>>>>>>>	0	30	60
698	chr14	123353156	123353137	-	13.61	11.6	>>>>>>>>>>>	0	30	60
699	chr4	139872794	139872775	+	13.59	35.75	>>>>>>>>>>>	0	30	60
700	chr13	51839869	51839850	+	13.586	21.19	>>>>>>>>>>>	0	30	60
701	chr5	146162789	146162770	+	13.516	23.42	>>>>>>>>>>>	0	30	60
702	chr9	83785201	83785182	+	13.49	14.66	>>>>>>>>>>>	0	30	60
703	chr3	59079480	59079461	+	13.44	28.77	>>>>>>>>>>>	0	30	60
704	chr10	11345312	11345293	-	13.375	5.086	>>>>>>>>>>>	0	30	60
705	chr11	46252188	46252169	-	13.34	28.12	>>>>>>>>>>>	0	30	60
706	chr4	85404971	85404952	+	13.32	14.11	>>>>>>>>>>>	0	30	60
707	chr4	130738774	130738755	+	13.31	16.47	>>>>>>>>>>>	0	30	60
708	chr5	86432914	86432895	+	13.305	16.02	>>>>>>>>>>>	0	30	60
709	chr3	22306829	22306810	+	13.266	18.6	>>>>>>>>>>>	0	30	60
710	chr2	91930225	91930206	-	13.25	19.55	>>>>>>>>>>>	0	30	60
711	chr6	108417714	108417695	+	13.234	10.66	>>>>>>>>>>>	0	30	60
712	chr12	17011790	17011771	-	13.16	20.73	>>>>>>>>>>>	0	30	60
713	chr5	87551137	87551118	-	13.15	21.52	>>>>>>>>>>>	0	30	60
714	chr4	106227683	106227664	-	13.14	14.38	>>>>>>>>>>>	0	30	60
715	chr4	139877472	139877453	+	13.1	27.4	>>>>>>>>>>>	0	30	60
716	chr1	88742593	88742574	-	13.086	17.75	>>>>>>>>>>>	0	30	60
717	chr3	52254088	52254069	+	13.02	34.16	>>>>>>>>>>>	0	30	60
718	chr9	73159469	73159450	+	12.99	27.5	>>>>>>>>>>>	0	30	60
719	chr7	29297253	29297234	-	12.984	28.8	>>>>>>>>>>>	0	30	60
720	chr13	116312336	116312317	-	12.93	10.21	>>>>>>>>>>>	0	30	60
721	chr2	157117146	157117127	-	12.91	21.92	>>>>>>>>>>>	0	30	60
722	chr9	60243712	60243693	+	12.89	13.59	>>>>>>>>>>>	0	30	60
723	chr1	179845066	179845047	-	12.88	17.89	>>>>>>>>>>>	0	30	60
724	chr11	103332754	103332735	+	12.875	24.97	>>>>>>>>>>>	0	30	60
725	chr1	53032774	53032755	-	12.87	13.05	>>>>>>>>>>>	0	30	60
726	chr8	45345197	45345178	+	12.81	16.72	>>>>>>>>>>>	0	30	60
727	chr12	113216133	113216114	+	12.74	53.7	>>>>>>>>>>>	0	30	60
728	chr15	36152194	36152175	-	12.72	16.9	>>>>>>>>>>>	0	30	60
729	chr1	72876274	72876255	+	12.69	17.11	>>>>>>>>>>>	0	30	60
730	chr9	14774009	14773990	+	12.664	9.0	>>>>>>>>>>>	0	30	60
731	chr12	74317197	74317178	-	12.664	11.76	>>>>>>>>>>>	0	30	60
732	chr7	107819649	107819630	-	12.64	16.3	>>>>>>>>>>>	0	30	60
733	chr13	55327907	55327888	+	12.64	17.61	>>>>>>>>>>>	0	30	60
734	chr3	54796015	54795996	+	12.63	22.77	>>>>>>>>>>>	0	30	60
735	chr6	60963937	60963918	+	12.61	7.094	>>>>>>>>>>>	0	30	60
736	chr8	21981891	21981872	-	12.61	17.33	>>>>>>>>>>>	0	30	60
737	chr10	38269349	38269330	-	12.52	19.28	>>>>>>>>>>>	0	30	60
738	chr6	51170619	51170600	-	12.5	20.02	>>>>>>>>>>>	0	30	60
739	chr2	148110356	148110337	-	12.43	16.03	>>>>>>>>>>>	0	30	60
740	chr1	88301823	88301804	-	12.42	19.61	>>>>>>>>>>>	0	30	60
741	chr6	115037959	115037940	-	12.33	15.375	>>>>>>>>>>>	0	30	60
742	chr16	11980974	11980955	+	12.33	3.668	>>>>>>>>>>>	0	30	60
743	chr15	44832771	44832752	-	12.31	24.2	>>>>>>>>>>>	0	30	60
744	chr19	26193888	26193869	-	12.29	7.65	>>>>>>>>>>>	0	30	60
745	chr17	8988263	8988244	-	12.29	10.71	>>>>>>>>>>>	0	30	60
746	chr14	66358860	66358841	+	12.28	18.22	>>>>>>>>>>>	0	30	60
747	chr12	40832432	40832413	-	12.26	13.56	>>>>>>>>>>>	0	30	60
748	chr2	53206958	53206939	-	12.18	12.55	>>>>>>>>>>>	0	30	60
749	chr16	42914617	42914598	+	12.16	7.133	>>>>>>>>>>>	0	30	60
750	chr11	111523686	111523667	-	12.14	23.53	>>>>>>>>>>>	0	30	60
751	chr6	121556678	121556659	+	12.11	18.8	>>>>>>>>>>>	0	30	60
752	chr7	43926199	43926180	-	12.1	21.69	>>>>>>>>>>>	0	30	60
753	chr3	3311028	3311009	+	12.09	10.74	>>>>>>>>>>>	0	30	60
754	chr12	17018680	17018661	+	12.04	21.19	>>>>>>>>>>>	0	30	60
755	chr18	33794794	33794775	+	11.97	24.89	>>>>>>>>>>>	0	30	60
756	chr15	73791915	73791896	+	11.96	24.61	>>>>>>>>>>>	0	30	60
757	chr12	82489256	82489237	+	11.945	11.805	>>>>>>>>>>>	0	30	60
758	chr19	37559803	37559784	+	11.91	21.4	>>>>>>>>>>>	0	30	60
759	chr12	36195155	36195136	-	11.91	7.07	>>>>>>>>>>>	0	30	60
760	chr3	30515246	30515227	-	11.875	11.664	>>>>>>>>>>>	0	30	60
761	chr19	27426681	27426662	-	11.81	11.945	>>>>>>>>>>>	0	30	60
762	chr2	75590427	75590408	-	11.75	21.66	>>>>>>>>>>>	0	30	60
763	chr2	17849498	17849479	+	11.75	6.633	>>>>>>>>>>>	0	30	60
764	chr9	83371155	83371136	-	11.75	6.18	>>>>>>>>>>>	0	30	60
765	chr9	30936846	30936827	-	11.734	17.67	>>>>>>>>>>>	0	30	60
766	chr15	94690037	94690018	+	11.73	23.03	>>>>>>>>>>>	0	30	60
767	chr2	147379133	147379114	+	11.69	9.875	>>>>>>>>>>>	0	30	60
768	chr4	121232314	121232295	-	11.664	7.945	>>>>>>>>>>>	0	30	60
769	chr18	56333219	56333200	-	11.64	4.934	>>>>>>>>>>>	0	30	60
770	chr16	25952209	25952190	-	11.64	6.688	>>>>>>>>>>>	0	30	60
771	chr13	94976326	94976307	+	11.63	16.62	>>>>>>>>>>>	0	30	60
772	chr2	30942898	30942879	-	11.57	22.28	>>>>>>>>>>>	0	30	60
773	chr6	104479441	104479422	+	11.55	10.57	>>>>>>>>>>>	0	30	60
774	chr5	113080039	113080020	-	11.52	26.94	>>>>>>>>>>>	0	30	60
775	chr16	30550607	30550588	-	11.52	17.62	>>>>>>>>>>>	0	30	60
776	chr1	160194976	160194957	+	11.51	18.28	>>>>>>>>>>>	0	30	60
777	chr11	56116782	56116763	-	11.48	30.47	>>>>>>>>>>>	0	30	60
778	chr6	112484521	112484502	-	11.48	12.14	>>>>>>>>>>>	0	30	60
779	chr14	21853546	21853527	-	11.445	30.66	>>>>>>>>>>>	0	30	60
780	chr9	58534993	58534974	+	11.414	20.97	>>>>>>>>>>>	0	30	60
781	chr17	73302318	73302299	+	11.414	39.62	>>>>>>>>>>>	0	30	60
782	chr1	85842459	85842440	-	11.41	14.02	>>>>>>>>>>>	0	30	60
783	chr17	16926410	16926391	-	11.35	2.584	>>>>>>>>>>>	0	30	60
784	chr12	29894861	29894842	+	11.31	16.72	>>>>>>>>>>>	0	30	60
785	chr2	127832989	127832970	+	11.22	7.293	>>>>>>>>>>>	0	30	60
786	chr16	20724653	20724634	+	11.18	15.11	>>>>>>>>>>>	0	30	60
787	chr1	180811112	180811093	-	11.164	28.33	>>>>>>>>>>>	0	30	60
788	chr13	109210611	109210592	-	11.16	17.5	>>>>>>>>>>>	0	30	60
789	chr18	5990207	5990188	-	11.14	3.14	>>>>>>>>>>>	0	30	60
790	chr18	12102268	12102249	-	11.125	23.38	>>>>>>>>>>>	0	30	60
791	chr19	59380193	59380174	+	11.08	23.9	>>>>>>>>>>>	0	30	60
792	chr2	101665476	101665457	+	11.055	26.06	>>>>>>>>>>>	0	30	60
793	chr12	108541242	108541223	-	11.02	27.9	>>>>>>>>>>>	0	30	60
794	chr2	32583648	32583629	+	11.016	30.19	>>>>>>>>>>>	0	30	60
795	chr1	181881807	181881788	-	10.98	11.91	>>>>>>>>>>>	0	30	60
796	chr5	117506576	117506557	+	10.94	40.06	>>>>>>>>>>>	0	30	60
797	chr1	38789153	38789134	+	10.89	22.95	>>>>>>>>>>>	0	30	60
798	chr10	102445139	102445120	-	10.875	19.4	>>>>>>>>>>>	0	30	60
799	chr12	81788941	81788922	+	10.87	12.51	>>>>>>>>>>>	0	30	60
800	chr9	78233462	78233443	-	10.86	15.93	>>>>>>>>>>>	0	30	60
801	chr10	96618527	96618508	+	10.86	3.014	>>>>>>>>>>>	0	30	60
802	chr8	84639419	84639400	-	10.85	34.7	>>>>>>>>>>>	0	30	60
803	chr17	8468905	8468886	+	10.85	20.27	>>>>>>>>>>>	0	30	60
804	chr2	67535551	67535532	+	10.83	7.83	>>>>>>>>>>>	0	30	60
805	chr18	52947340	52947321	+	10.82	10.15	>>>>>>>>>>>	0	30	60
806	chr13	72625410	72625391	-	10.78	6.715	>>>>>>>>>>>	0	30	60
807	chr11	31942449	31942430	+	10.69	22.72	>>>>>>>>>>>	0	30	60
808	chr1	6190743	6190724	-	10.63	7.344	>>>>>>>>>>>	0	30	60
809	chr7	74367549	74367530	+	10.6	15.16	>>>>>>>>>>>	0	30	60
810	chr4	22482970	22482951	+	10.58	4.45	>>>>>>>>>>>	0	30	60
811	chr13	20298018	20297999	+	10.56	24.86	>>>>>>>>>>>	0	30	60
812	chr16	75325511	75325492	-	10.484	5.44	>>>>>>>>>>>	0	30	60
813	chr6	54586377	54586358	+	10.44	8.14	>>>>>>>>>>>	0	30	60
814	chr14	59604211	59604192	-	10.375	15.664	>>>>>>>>>>>	0	30	60
815	chr2	107946040	107946021	-	10.31	11.08	>>>>>>>>>>>	0	30	60
816	chr1	62701219	62701200	-	10.3	12.74	>>>>>>>>>>>	0	30	60
817	chr7	75914120	75914101	+	10.266	24.1	>>>>>>>>>>>	0	30	60
818	chr5	98167679	98167660	+	10.26	12.875	>>>>>>>>>>>	0	30	60
819	chr9	99671799	99671780	+	10.23	22.52	>>>>>>>>>>>	0	30	60
820	chr1	179847901	179847882	+	10.16	11.88	>>>>>>>>>>>	0	30	60
821	chr15	80080817	80080798	-	10.15	32.28	>>>>>>>>>>>	0	30	60
822	chr6	137747756	137747737	-	10.09	27.12	>>>>>>>>>>>	0	30	60
823	chr6	77249625	77249606	-	10.09	6.945	>>>>>>>>>>>	0	30	60
824	chr5	149049190	149049171	-	10.08	15.81	>>>>>>>>>>>	0	30	60
825	chr18	32814407	32814388	-	10.07	2.566	>>>>>>>>>>>	0	30	60
826	chr11	46258405	46258386	-	10.06	20.3	>>>>>>>>>>>	0	30	60
827	chr11	81974830	81974811	-	10.01	5.44	>>>>>>>>>>>	0	30	60
828	chr19	48414047	48414028	+	9.99	12.77	>>>>>>>>>>>	0	30	60
829	chr11	34836484	34836465	+	9.86	20.75	>>>>>>>>>>>	0	30	60
830	chr17	24437345	24437326	-	9.81	19.33	>>>>>>>>>>>	0	30	60
831	chr6	59208753	59208734	-	9.734	12.92	>>>>>>>>>>>	0	30	60
832	chr13	37325694	37325675	-	9.734	20.84	>>>>>>>>>>>	0	30	60
833	chr11	43412967	43412948	-	9.72	22.2	>>>>>>>>>>>	0	30	60
834	chr13	49651342	49651323	-	9.71	2.496	>>>>>>>>>>>	0	30	60
835	chr7	143151380	143151361	+	9.69	18.05	>>>>>>>>>>>	0	30	60
836	chr16	4285478	4285459	-	9.67	7.94	>>>>>>>>>>>	0	30	60
837	chr11	29715017	29714998	-	9.664	9.12	>>>>>>>>>>>	0	30	60
838	chr3	134654263	134654244	+	9.62	3.898	>>>>>>>>>>>	0	30	60
839	chr8	28978824	28978805	-	9.57	7.504	>>>>>>>>>>>	0	30	60
840	chr13	54062269	54062250	-	9.55	10.02	>>>>>>>>>>>	0	30	60
841	chr9	32585514	32585495	+	9.516	12.72	>>>>>>>>>>>	0	30	60
842	chr7	73648212	73648193	-	9.484	13.375	>>>>>>>>>>>	0	30	60
843	chr19	27425889	27425870	-	9.44	11.26	>>>>>>>>>>>	0	30	60
844	chr13	100854377	100854358	-	9.42	17.78	>>>>>>>>>>>	0	30	60
845	chr5	140749784	140749765	-	9.414	22.17	>>>>>>>>>>>	0	30	60
846	chr4	127027444	127027425	+	9.4	22.48	>>>>>>>>>>>	0	30	60
847	chr11	109221866	109221847	-	9.3	9.67	>>>>>>>>>>>	0	30	60
848	chr16	16596794	16596775	+	9.28	5.977	>>>>>>>>>>>	0	30	60
849	chr2	128605294	128605275	-	9.25	9.07	>>>>>>>>>>>	0	30	60
850	chr2	61492265	61492246	+	9.25	6.99	>>>>>>>>>>>	0	30	60
851	chr10	74217479	74217460	+	9.22	7.7	>>>>>>>>>>>	0	30	60
852	chr9	68016722	68016703	+	9.2	8.305	>>>>>>>>>>>	0	30	60
853	chr6	144248136	144248117	+	9.19	7.742	>>>>>>>>>>>	0	30	60
854	chr13	51191948	51191929	+	9.17	5.492	>>>>>>>>>>>	0	30	60
855	chr2	103424848	103424829	-	9.164	12.29	>>>>>>>>>>>	0	30	60
856	chr7	64751734	64751715	-	9.13	16.66	>>>>>>>>>>>	0	30	60
857	chr7	27160004	27159985	+	9.125	14.17	>>>>>>>>>>>	0	30	60
858	chr13	95986545	95986526	+	9.08	13.76	>>>>>>>>>>>	0	30	60
859	chr5	135118653	135118634	+	9.08	29.22	>>>>>>>>>>>	0	30	60
860	chr10	49786914	49786895	-	9.07	0.785	>>>>>>>>>>>	0	30	60
861	chr1	51639072	51639053	+	9.02	3.22	>>>>>>>>>>>	0	30	60
862	chr14	105307894	105307875	+	8.95	2.453	>>>>>>>>>>>	0	30	60
863	chr19	40231990	40231971	-	8.95	19.89	>>>>>>>>>>>	0	30	60
864	chr10	69656526	69656507	+	8.95	12.99	>>>>>>>>>>>	0	30	60
865	chr7	142714879	142714860	-	8.945	27.2	>>>>>>>>>>>	0	30	60
866	chr6	129256260	129256241	-	8.93	14.53	>>>>>>>>>>>	0	30	60
867	chr5	138199783	138199764	+	8.9	8.414	>>>>>>>>>>>	0	30	60
868	chr8	36193738	36193719	+	8.89	10.43	>>>>>>>>>>>	0	30	60
869	chr11	49597354	49597335	+	8.87	6.92	>>>>>>>>>>>	0	30	60
870	chr1	139405977	139405958	-	8.86	4.043	>>>>>>>>>>>	0	30	60
871	chr3	124289118	124289099	-	8.84	12.69	>>>>>>>>>>>	0	30	60
872	chr9	13196005	13195986	-	8.83	30.6	>>>>>>>>>>>	0	30	60
873	chr14	115819240	115819221	+	8.83	10.71	>>>>>>>>>>>	0	30	60
874	chr5	146914595	146914576	+	8.82	39.7	>>>>>>>>>>>	0	30	60
875	chr4	119223866	119223847	-	8.766	16.34	>>>>>>>>>>>	0	30	60
876	chr15	85879204	85879185	-	8.76	17.27	>>>>>>>>>>>	0	30	60
877	chr4	124682485	124682466	+	8.7	17.45	>>>>>>>>>>>	0	30	60
878	chr17	34956526	34956507	+	8.695	22.17	>>>>>>>>>>>	0	30	60
879	chr12	39494054	39494035	-	8.65	2.455	>>>>>>>>>>>	0	30	60
880	chr9	34485824	34485805	-	8.625	10.6	>>>>>>>>>>>	0	30	60
881	chr2	180786948	180786929	+	8.57	17.27	>>>>>>>>>>>	0	30	60
882	chr4	62230989	62230970	+	8.57	12.25	>>>>>>>>>>>	0	30	60
883	chr2	16357480	16357461	+	8.55	2.205	>>>>>>>>>>>	0	30	60
884	chr17	9759516	9759497	+	8.54	11.53	>>>>>>>>>>>	0	30	60
885	chr10	13018670	13018651	+	8.54	19.64	>>>>>>>>>>>	0	30	60
886	chr4	32570820	32570801	-	8.52	6.645	>>>>>>>>>>>	0	30	60
887	chr9	86451919	86451900	-	8.49	16.77	>>>>>>>>>>>	0	30	60
888	chr7	139590495	139590476	+	8.49	20.39	>>>>>>>>>>>	0	30	60
889	chr16	31944169	31944150	+	8.445	14.11	>>>>>>>>>>>	0	30	60
890	chr3	104701211	104701192	-	8.44	24.84	>>>>>>>>>>>	0	30	60
891	chr2	160955546	160955527	-	8.414	14.05	>>>>>>>>>>>	0	30	60
892	chr18	32811889	32811870	+	8.4	4.918	>>>>>>>>>>>	0	30	60
893	chr14	115042240	115042221	-	8.4	14.734	>>>>>>>>>>>	0	30	60
894	chr2	28464119	28464100	-	8.33	19.16	>>>>>>>>>>>	0	30	60
895	chr2	76369931	76369912	+	8.28	9.1	>>>>>>>>>>>	0	30	60
896	chr3	107605512	107605493	+	8.28	12.57	>>>>>>>>>>>	0	30	60
897	chr14	121220891	121220872	-	8.23	10.8	>>>>>>>>>>>	0	30	60
898	chr1	103796539	103796520	+	8.22	10.74	>>>>>>>>>>>	0	30	60
899	chr16	23151589	23151570	+	8.21	3.11	>>>>>>>>>>>	0	30	60
900	chr5	33371346	33371327	-	8.19	15.74	>>>>>>>>>>>	0	30	60
901	chr13	103121088	103121069	-	8.18	6.016	>>>>>>>>>>>	0	30	60
902	chr10	60760529	60760510	+	8.14	24.72	>>>>>>>>>>>	0	30	60
903	chr1	169921787	169921768	+	8.12	12.62	>>>>>>>>>>>	0	30	60
904	chr13	42826816	42826797	-	8.11	17.0	>>>>>>>>>>>	0	30	60
905	chr6	72601930	72601911	+	8.11	24.06	>>>>>>>>>>>	0	30	60
906	chr7	81345319	81345300	-	7.99	7.87	>>>>>>>>>>>	0	30	60
907	chr11	33934471	33934452	+	7.98	18.27	>>>>>>>>>>>	0	30	60
908	chr18	77044808	77044789	-	7.97	11.42	>>>>>>>>>>>	0	30	60
909	chr7	67217278	67217259	+	7.926	7.28	>>>>>>>>>>>	0	30	60
910	chr2	164074027	164074008	+	7.906	10.22	>>>>>>>>>>>	0	30	60
911	chr3	45373410	45373391	+	7.855	1.438	>>>>>>>>>>>	0	30	60
912	chr1	152768355	152768336	-	7.84	9.35	>>>>>>>>>>>	0	30	60
913	chr11	102267665	102267646	-	7.81	17.44	>>>>>>>>>>>	0	30	60
914	chr11	43411664	43411645	-	7.81	21.72	>>>>>>>>>>>	0	30	60
915	chr2	129880054	129880035	+	7.805	6.484	>>>>>>>>>>>	0	30	60
916	chr11	81972241	81972222	+	7.797	9.07	>>>>>>>>>>>	0	30	60
917	chr9	65581143	65581124	-	7.793	11.17	>>>>>>>>>>>	0	30	60
918	chr4	106228720	106228701	+	7.727	13.9	>>>>>>>>>>>	0	30	60
919	chr6	119467876	119467857	+	7.703	18.1	>>>>>>>>>>>	0	30	60
920	chr10	122794511	122794492	+	7.695	15.734	>>>>>>>>>>>	0	30	60
921	chr14	34813484	34813465	-	7.69	11.805	>>>>>>>>>>>	0	30	60
922	chr15	19280629	19280610	+	7.68	3.066	>>>>>>>>>>>	0	30	60
923	chr13	38235597	38235578	-	7.676	11.836	>>>>>>>>>>>	0	30	60
924	chr13	21710105	21710086	+	7.67	14.95	>>>>>>>>>>>	0	30	60
925	chr11	104231353	104231334	-	7.67	18.38	>>>>>>>>>>>	0	30	60
926	chr6	86401304	86401285	-	7.64	23.28	>>>>>>>>>>>	0	30	60
927	chr4	24245320	24245301	-	7.633	3.027	>>>>>>>>>>>	0	30	60
928	chr9	29655082	29655063	+	7.613	20.11	>>>>>>>>>>>	0	30	60
929	chr9	58535957	58535938	-	7.605	16.9	>>>>>>>>>>>	0	30	60
930	chr5	112427478	112427459	-	7.598	9.93	>>>>>>>>>>>	0	30	60
931	chr4	140539353	140539334	-	7.58	22.9	>>>>>>>>>>>	0	30	60
932	chr14	105302910	105302891	+	7.57	4.605	>>>>>>>>>>>	0	30	60
933	chr7	19713404	19713385	-	7.543	26.19	>>>>>>>>>>>	0	30	60
934	chr1	127487367	127487348	-	7.52	14.33	>>>>>>>>>>>	0	30	60
935	chr19	56806125	56806106	-	7.504	5.934	>>>>>>>>>>>	0	30	60
936	chr19	47175662	47175643	-	7.46	21.67	>>>>>>>>>>>	0	30	60
937	chr2	150795624	150795605	-	7.44	6.633	>>>>>>>>>>>	0	30	60
938	chr2	137114826	137114807	+	7.438	4.08	>>>>>>>>>>>	0	30	60
939	chr10	119244230	119244211	+	7.434	4.305	>>>>>>>>>>>	0	30	60
940	chr5	117094622	117094603	+	7.42	22.22	>>>>>>>>>>>	0	30	60
941	chr11	67100384	67100365	-	7.42	22.83	>>>>>>>>>>>	0	30	60
942	chr5	30686988	30686969	+	7.41	18.64	>>>>>>>>>>>	0	30	60
943	chr8	105291139	105291120	-	7.41	11.78	>>>>>>>>>>>	0	30	60
944	chr7	143470174	143470155	-	7.39	17.94	>>>>>>>>>>>	0	30	60
945	chr15	8099290	8099271	-	7.35	8.336	>>>>>>>>>>>	0	30	60
946	chr7	119015949	119015930	+	7.34	17.75	>>>>>>>>>>>	0	30	60
947	chr17	56306039	56306020	-	7.305	16.48	>>>>>>>>>>>	0	30	60
948	chr1	134636895	134636876	+	7.3	5.97	>>>>>>>>>>>	0	30	60
949	chr17	65541217	65541198	+	7.258	9.125	>>>>>>>>>>>	0	30	60
950	chr14	49218880	49218861	+	7.25	8.47	>>>>>>>>>>>	0	30	60
951	chr1	25527154	25527135	+	7.2	7.453	>>>>>>>>>>>	0	30	60
952	chr1	146515575	146515556	+	7.18	3.11	>>>>>>>>>>>	0	30	60
953	chr9	44109578	44109559	+	7.176	33.9	>>>>>>>>>>>	0	30	60
954	chr11	108889358	108889339	+	7.15	8.016	>>>>>>>>>>>	0	30	60
955	chr7	138398615	138398596	+	7.117	4.707	>>>>>>>>>>>	0	30	60
956	chr5	32204842	32204823	+	7.11	6.15	>>>>>>>>>>>	0	30	60
957	chr8	14859581	14859562	+	7.1	5.27	>>>>>>>>>>>	0	30	60
958	chr11	95676507	95676488	-	7.09	14.555	>>>>>>>>>>>	0	30	60
959	chr6	85141186	85141167	+	7.08	33.56	>>>>>>>>>>>	0	30	60
960	chr14	20340404	20340385	-	7.04	15.81	>>>>>>>>>>>	0	30	60
961	chr1	193130339	193130320	-	7.023	5.71	>>>>>>>>>>>	0	30	60
962	chr9	98032882	98032863	+	6.992	4.73	>>>>>>>>>>>	0	30	60
963	chr7	143793289	143793270	+	6.98	21.42	>>>>>>>>>>>	0	30	60
964	chr12	32292312	32292293	-	6.895	8.26	>>>>>>>>>>>	0	30	60
965	chr17	45724453	45724434	-	6.89	12.125	>>>>>>>>>>>	0	30	60
966	chr14	102512314	102512295	+	6.89	1.602	>>>>>>>>>>>	0	30	60
967	chr8	11943038	11943019	+	6.88	5.47	>>>>>>>>>>>	0	30	60
968	chr7	83553561	83553542	+	6.867	8.27	>>>>>>>>>>>	0	30	60
969	chr9	64960779	64960760	-	6.85	16.31	>>>>>>>>>>>	0	30	60
970	chr9	30426996	30426977	+	6.832	15.31	>>>>>>>>>>>	0	30	60
971	chr11	119249183	119249164	+	6.785	23.48	>>>>>>>>>>>	0	30	60
972	chr8	90795542	90795523	+	6.77	10.67	>>>>>>>>>>>	0	30	60
973	chr2	113498926	113498907	-	6.766	9.86	>>>>>>>>>>>	0	30	60
974	chr13	62926662	62926643	+	6.75	4.73	>>>>>>>>>>>	0	30	60
975	chr1	127485025	127485006	+	6.715	16.44	>>>>>>>>>>>	0	30	60
976	chr17	78592615	78592596	+	6.715	8.945	>>>>>>>>>>>	0	30	60
977	chr2	118246134	118246115	-	6.668	13.72	>>>>>>>>>>>	0	30	60
978	chr2	92474875	92474856	-	6.652	13.95	>>>>>>>>>>>	0	30	60
979	chr7	17061423	17061404	+	6.645	15.1	>>>>>>>>>>>	0	30	60
980	chr10	122090678	122090659	+	6.63	8.38	>>>>>>>>>>>	0	30	60
981	chr13	64448147	64448128	+	6.594	17.92	>>>>>>>>>>>	0	30	60
982	chr2	34642611	34642592	-	6.562	14.51	>>>>>>>>>>>	0	30	60
983	chr5	117509743	117509724	+	6.54	26.92	>>>>>>>>>>>	0	30	60
984	chr7	131371109	131371090	+	6.516	4.71	>>>>>>>>>>>	0	30	60
985	chr6	94054143	94054124	-	6.5	13.34	>>>>>>>>>>>	0	30	60
986	chr14	20697228	20697209	+	6.465	17.88	>>>>>>>>>>>	0	30	60
987	chr10	122798121	122798102	+	6.46	15.23	>>>>>>>>>>>	0	30	60
988	chr13	14196604	14196585	+	6.45	1.613	>>>>>>>>>>>	0	30	60
989	chr3	118991976	118991957	+	6.438	8.26	>>>>>>>>>>>	0	30	60
990	chr9	107231295	107231276	-	6.434	7.414	>>>>>>>>>>>	0	30	60
991	chr15	24557016	24556997	-	6.418	3.371	>>>>>>>>>>>	0	30	60
992	chr2	178407758	178407739	+	6.414	11.43	>>>>>>>>>>>	0	30	60
993	chr9	90683476	90683457	-	6.38	1.322	>>>>>>>>>>>	0	30	60
994	chr6	22968335	22968316	-	6.34	6.418	>>>>>>>>>>>	0	30	60
995	chr12	67217811	67217792	+	6.336	1.95	>>>>>>>>>>>	0	30	60
996	chr10	82910438	82910419	+	6.277	10.99	>>>>>>>>>>>	0	30	60
997	chr7	49125716	49125697	+	6.258	16.88	>>>>>>>>>>>	0	30	60
998	chr11	119491305	119491286	-	6.215	10.81	>>>>>>>>>>>	0	30	60
999	chr11	32341308	32341289	-	6.21	14.555	>>>>>>>>>>>	0	30	60
1000	chr19	8713406	8713387	+	6.19	10.44	>>>>>>>>>>>	0	30	60
1001	chr4	48048044	48048025	+	6.152	6.21	>>>>>>>>>>>	0	30	60
1002	chr11	52764825	52764806	+	6.15	7.75	>>>>>>>>>>>	0	30	60
1003	chr13	20564636	20564617	-	6.145	4.82	>>>>>>>>>>>	0	30	60
1004	chr10	39105011	39104992	-	6.14	7.152	>>>>>>>>>>>	0	30	60
1005	chr11	98909856	98909837	-	6.117	18.95	>>>>>>>>>>>	0	30	60
1006	chr1	151025102	151025083	+	6.117	4.496	>>>>>>>>>>>	0	30	60
1007	chr5	98167777	98167758	-	6.113	9.555	>>>>>>>>>>>	0	30	60
1008	chr8	88118562	88118543	+	6.062	3.66	>>>>>>>>>>>	0	30	60
1009	chr16	92511934	92511915	+	6.035	16.34	>>>>>>>>>>>	0	30	60
1010	chr15	25792295	25792276	-	6.008	6.87	>>>>>>>>>>>	0	30	60
1011	chr13	92751194	92751175	+	5.938	12.68	>>>>>>>>>>>	0	30	60
1012	chr5	101688793	101688774	-	5.934	12.51	>>>>>>>>>>>	0	30	60
1013	chr7	112023252	112023233	+	5.93	8.26	>>>>>>>>>>>	0	30	60
1014	chr14	21854038	21854019	-	5.914	27.36	>>>>>>>>>>>	0	30	60
1015	chr8	32003733	32003714	-	5.9	2.012	>>>>>>>>>>>	0	30	60
