chr	start	end	genome_window_start
chr1	3000320	22433792	9768960
chr1	3000320	22433792	9771008
chr1	3000320	22433792	9773056
chr1	3000320	22433792	9775104
chr1	3000320	22433792	9777152
chr1	3000320	22433792	9779200
chr1	3000320	22433792	9781248
chr1	3000320	22433792	9783296
chr1	3000320	22433792	9785344
chr1	3000320	22433792	9787392
chr1	3000320	22433792	9789440
chr1	3000320	22433792	9791488
chr1	3000320	22433792	9793536
chr1	3000320	22433792	9795584
chr1	3000320	22433792	9797632
chr1	3000320	22433792	9799680
chr1	3000320	22433792	9801728
chr1	3000320	22433792	9803776
chr1	3000320	22433792	9805824
chr1	3000320	22433792	9807872
chr1	3000320	22433792	9809920
chr1	3000320	22433792	9811968
chr1	3000320	22433792	9814016
chr1	3000320	22433792	9816064
chr1	3000320	22433792	9818112
chr1	3000320	22433792	9820160
chr1	3000320	22433792	9822208
chr1	3000320	22433792	9824256
chr1	3000320	22433792	9826304
chr1	3000320	22433792	9828352
chr1	3000320	22433792	9830400
chr1	3000320	22433792	9832448
chr1	3000320	22433792	9834496
chr1	3000320	22433792	9836544
chr1	3000320	22433792	9838592
chr1	3000320	22433792	9840640
chr1	3000320	22433792	9842688
chr1	3000320	22433792	9844736
chr1	3000320	22433792	9846784
chr1	3000320	22433792	9848832
chr1	3000320	22433792	9850880
chr1	3000320	22433792	9852928
chr1	3000320	22433792	9854976
chr1	3000320	22433792	9857024
chr1	3000320	22433792	9859072
chr1	3000320	22433792	9861120
chr1	3000320	22433792	9863168
chr1	3000320	22433792	9865216
chr1	3000320	22433792	9867264
chr1	3000320	22433792	9869312
chr1	3000320	22433792	9871360
chr1	3000320	22433792	9873408
chr1	3000320	22433792	9875456
chr1	3000320	22433792	9877504
chr1	3000320	22433792	9879552
chr1	3000320	22433792	9881600
chr1	3000320	22433792	9883648
chr1	3000320	22433792	9885696
chr1	3000320	22433792	9887744
chr1	3000320	22433792	9889792
chr1	3000320	22433792	9891840
chr1	3000320	22433792	9893888
chr1	3000320	22433792	9895936
chr1	3000320	22433792	9897984
chr1	3000320	22433792	9900032
chr1	3000320	22433792	9902080
chr1	3000320	22433792	9904128
chr1	3000320	22433792	9906176
chr1	3000320	22433792	9908224
chr1	3000320	22433792	9910272
chr1	3000320	22433792	9912320
chr1	3000320	22433792	9914368
chr1	3000320	22433792	9916416
chr1	3000320	22433792	9918464
chr1	3000320	22433792	9920512
chr1	3000320	22433792	9922560
chr1	3000320	22433792	9924608
chr1	3000320	22433792	9926656
chr1	3000320	22433792	9928704
chr1	3000320	22433792	9930752
chr1	3000320	22433792	9932800
chr1	3000320	22433792	9934848
chr1	3000320	22433792	9936896
chr1	3000320	22433792	9938944
chr1	3000320	22433792	9940992
chr1	3000320	22433792	9943040
chr1	3000320	22433792	9945088
chr1	3000320	22433792	9947136
chr1	3000320	22433792	9949184
chr1	3000320	22433792	9951232
chr1	3000320	22433792	9953280
chr1	3000320	22433792	9955328
chr1	3000320	22433792	9957376
chr1	3000320	22433792	9959424
chr1	3000320	22433792	9961472
chr1	3000320	22433792	9963520
chr1	3000320	22433792	9965568
chr1	3000320	22433792	9967616
chr1	3000320	22433792	9969664
chr1	3000320	22433792	9971712
chr1	3000320	22433792	9973760
chr1	3000320	22433792	9975808
chr1	3000320	22433792	9977856
chr1	3000320	22433792	9979904
chr1	3000320	22433792	9981952
chr1	3000320	22433792	9984000
chr1	3000320	22433792	9986048
chr1	3000320	22433792	9988096
chr1	3000320	22433792	9990144
chr1	3000320	22433792	9992192
chr1	3000320	22433792	9994240
chr1	3000320	22433792	9996288
chr1	3000320	22433792	9998336
chr1	3000320	22433792	10000384
chr1	3000320	22433792	10002432
chr1	3000320	22433792	10004480
chr1	3000320	22433792	10006528
chr1	3000320	22433792	10008576
chr1	3000320	22433792	10010624
chr1	3000320	22433792	10012672
chr1	3000320	22433792	10014720
chr1	3000320	22433792	10016768
chr1	3000320	22433792	10018816
chr1	3000320	22433792	10020864
chr1	3000320	22433792	10022912
chr1	3000320	22433792	10024960
chr1	3000320	22433792	10027008
chr1	3000320	22433792	10029056
chr1	3000320	22433792	10031104
chr1	3000320	22433792	10033152
chr1	3000320	22433792	10035200
chr1	3000320	22433792	10037248
chr1	3000320	22433792	10039296
chr1	3000320	22433792	10041344
chr1	3000320	22433792	10043392
chr1	3000320	22433792	10045440
chr1	3000320	22433792	10047488
chr1	3000320	22433792	10049536
chr1	3000320	22433792	10051584
chr1	3000320	22433792	10053632
chr1	3000320	22433792	10055680
chr1	3000320	22433792	10057728
chr1	3000320	22433792	10059776
chr1	3000320	22433792	10061824
chr1	3000320	22433792	10063872
chr1	3000320	22433792	10065920
chr1	3000320	22433792	10067968
chr1	3000320	22433792	10070016
chr1	3000320	22433792	10072064
chr1	3000320	22433792	10074112
chr1	3000320	22433792	10076160
chr1	3000320	22433792	10078208
chr1	3000320	22433792	10080256
chr1	3000320	22433792	10082304
chr1	3000320	22433792	10084352
chr1	3000320	22433792	10086400
chr1	3000320	22433792	10088448
chr1	3000320	22433792	10090496
chr1	3000320	22433792	10092544
chr1	3000320	22433792	10094592
chr1	3000320	22433792	10096640
chr1	3000320	22433792	10098688
chr1	3000320	22433792	10100736
chr1	3000320	22433792	10102784
chr1	3000320	22433792	10104832
chr1	3000320	22433792	10106880
chr1	3000320	22433792	10108928
chr1	3000320	22433792	10110976
chr1	3000320	22433792	10113024
chr1	3000320	22433792	10115072
chr1	3000320	22433792	10117120
chr1	3000320	22433792	10119168
chr1	3000320	22433792	10121216
chr1	3000320	22433792	10123264
chr1	3000320	22433792	10125312
chr1	3000320	22433792	10127360
chr1	3000320	22433792	10129408
chr1	3000320	22433792	10131456
chr1	3000320	22433792	10133504
chr1	3000320	22433792	10135552
chr1	3000320	22433792	10137600
chr1	3000320	22433792	10139648
chr1	3000320	22433792	10141696
chr1	3000320	22433792	10143744
chr1	3000320	22433792	10145792
chr1	3000320	22433792	10147840
chr1	3000320	22433792	10149888
chr1	3000320	22433792	10151936
chr1	3000320	22433792	10153984
chr1	3000320	22433792	10156032
chr1	3000320	22433792	10158080
chr1	3000320	22433792	10160128
chr1	3000320	22433792	10162176
chr1	3000320	22433792	10164224
chr1	3000320	22433792	10166272
chr1	3000320	22433792	10168320
chr1	3000320	22433792	10170368
chr1	3000320	22433792	10172416
chr1	3000320	22433792	10174464
chr1	3000320	22433792	10176512
chr1	3000320	22433792	10178560
chr1	3000320	22433792	10180608
chr1	3000320	22433792	10182656
chr1	3000320	22433792	10184704
chr1	3000320	22433792	10186752
chr1	3000320	22433792	10188800
chr1	3000320	22433792	10190848
chr1	3000320	22433792	10192896
chr1	3000320	22433792	10194944
chr1	3000320	22433792	10196992
chr1	3000320	22433792	10199040
chr1	3000320	22433792	10201088
chr1	3000320	22433792	10203136
chr1	3000320	22433792	10205184
chr1	3000320	22433792	10207232
chr1	3000320	22433792	10209280
chr1	3000320	22433792	10211328
chr1	3000320	22433792	10213376
chr1	3000320	22433792	10215424
chr1	3000320	22433792	10217472
chr1	3000320	22433792	10219520
chr1	3000320	22433792	10221568
chr1	3000320	22433792	10223616
chr1	3000320	22433792	10225664
chr1	3000320	22433792	10227712
chr1	3000320	22433792	10229760
chr1	3000320	22433792	10231808
chr1	3000320	22433792	10233856
chr1	3000320	22433792	10235904
chr1	3000320	22433792	10237952
chr1	3000320	22433792	10240000
chr1	3000320	22433792	10242048
chr1	3000320	22433792	10244096
chr1	3000320	22433792	10246144
chr1	3000320	22433792	10248192
chr1	3000320	22433792	10250240
chr1	3000320	22433792	10252288
chr1	3000320	22433792	10254336
chr1	3000320	22433792	10256384
chr1	3000320	22433792	10258432
chr1	3000320	22433792	10260480
chr1	3000320	22433792	10262528
chr1	3000320	22433792	10264576
chr1	3000320	22433792	10266624
chr1	3000320	22433792	10268672
chr1	3000320	22433792	10270720
chr1	3000320	22433792	10272768
chr1	3000320	22433792	10274816
chr1	3000320	22433792	10276864
chr1	3000320	22433792	10278912
chr1	3000320	22433792	10280960
chr1	3000320	22433792	10283008
chr1	3000320	22433792	10285056
chr1	3000320	22433792	10287104
chr1	3000320	22433792	10289152
chr1	3000320	22433792	10291200
chr1	3000320	22433792	10293248
chr1	3000320	22433792	10295296
chr1	3000320	22433792	10297344
chr1	3000320	22433792	10299392
chr1	3000320	22433792	10301440
chr1	3000320	22433792	10303488
chr1	3000320	22433792	10305536
chr1	3000320	22433792	10307584
chr1	3000320	22433792	10309632
chr1	3000320	22433792	10311680
chr1	3000320	22433792	10313728
chr1	3000320	22433792	10315776
chr1	3000320	22433792	10317824
chr1	3000320	22433792	10319872
chr1	3000320	22433792	10321920
chr1	3000320	22433792	10323968
chr1	3000320	22433792	10326016
chr1	3000320	22433792	10328064
chr1	3000320	22433792	10330112
chr1	3000320	22433792	10332160
chr1	3000320	22433792	10334208
chr1	3000320	22433792	10336256
chr1	3000320	22433792	10338304
chr1	3000320	22433792	10340352
chr1	3000320	22433792	10342400
chr1	3000320	22433792	10344448
chr1	3000320	22433792	10346496
chr1	3000320	22433792	10348544
chr1	3000320	22433792	10350592
chr1	3000320	22433792	10352640
chr1	3000320	22433792	10354688
chr1	3000320	22433792	10356736
chr1	3000320	22433792	10358784
chr1	3000320	22433792	10360832
chr1	3000320	22433792	10362880
chr1	3000320	22433792	10364928
chr1	3000320	22433792	10366976
chr1	3000320	22433792	10369024
chr1	3000320	22433792	10371072
chr1	3000320	22433792	10373120
chr1	3000320	22433792	10375168
chr1	3000320	22433792	10377216
chr1	3000320	22433792	10379264
chr1	3000320	22433792	10381312
chr1	3000320	22433792	10383360
chr1	3000320	22433792	10385408
chr1	3000320	22433792	10387456
chr1	3000320	22433792	10389504
chr1	3000320	22433792	10391552
chr1	3000320	22433792	10393600
chr1	3000320	22433792	10395648
chr1	3000320	22433792	10397696
chr1	3000320	22433792	10399744
chr1	3000320	22433792	10401792
chr1	3000320	22433792	10403840
chr1	3000320	22433792	10405888
chr1	3000320	22433792	10407936
chr1	3000320	22433792	10409984
chr1	3000320	22433792	10412032
chr1	3000320	22433792	10414080
chr1	3000320	22433792	10416128
chr1	3000320	22433792	10418176
chr1	3000320	22433792	10420224
chr1	3000320	22433792	10422272
chr1	3000320	22433792	10424320
chr1	3000320	22433792	10426368
chr1	3000320	22433792	10428416
chr1	3000320	22433792	10430464
chr1	3000320	22433792	10432512
chr1	3000320	22433792	10434560
chr1	3000320	22433792	10436608
chr1	3000320	22433792	10438656
chr1	3000320	22433792	10440704
chr1	3000320	22433792	10442752
chr1	3000320	22433792	10444800
chr1	3000320	22433792	10446848
chr1	3000320	22433792	10448896
chr1	3000320	22433792	10450944
chr1	3000320	22433792	10452992
chr1	3000320	22433792	10455040
chr1	3000320	22433792	10457088
chr1	3000320	22433792	10459136
chr1	3000320	22433792	10461184
chr1	3000320	22433792	10463232
chr1	3000320	22433792	10465280
chr1	3000320	22433792	10467328
chr1	3000320	22433792	10469376
chr1	3000320	22433792	10471424
chr1	3000320	22433792	10473472
chr1	3000320	22433792	10475520
chr1	3000320	22433792	10477568
chr1	3000320	22433792	10479616
chr1	3000320	22433792	10481664
chr1	3000320	22433792	10483712
chr1	3000320	22433792	10485760
chr1	3000320	22433792	10487808
chr1	3000320	22433792	10489856
chr1	3000320	22433792	10491904
chr1	3000320	22433792	10493952
chr1	3000320	22433792	10496000
chr1	3000320	22433792	10498048
chr1	3000320	22433792	10500096
chr1	3000320	22433792	10502144
chr1	3000320	22433792	10504192
chr1	3000320	22433792	10506240
chr1	3000320	22433792	10508288
chr1	3000320	22433792	10510336
chr1	3000320	22433792	10512384
chr1	3000320	22433792	10514432
chr1	3000320	22433792	10516480
chr1	3000320	22433792	10518528
chr1	3000320	22433792	10520576
chr1	3000320	22433792	10522624
chr1	3000320	22433792	10524672
chr1	3000320	22433792	10526720
chr1	3000320	22433792	10528768
chr1	3000320	22433792	10530816
chr1	3000320	22433792	10532864
chr1	3000320	22433792	10534912
chr1	3000320	22433792	10536960
chr1	3000320	22433792	10539008
chr1	3000320	22433792	10541056
chr1	3000320	22433792	10543104
chr1	3000320	22433792	10545152
chr1	3000320	22433792	10547200
chr1	3000320	22433792	10549248
chr1	3000320	22433792	10551296
chr1	3000320	22433792	10553344
chr1	3000320	22433792	10555392
chr1	3000320	22433792	10557440
chr1	3000320	22433792	10559488
chr1	3000320	22433792	10561536
chr1	3000320	22433792	10563584
chr1	3000320	22433792	10565632
chr1	3000320	22433792	10567680
chr1	3000320	22433792	10569728
chr1	3000320	22433792	10571776
chr1	3000320	22433792	10573824
chr1	3000320	22433792	10575872
chr1	3000320	22433792	10577920
chr1	3000320	22433792	10579968
chr1	3000320	22433792	10582016
chr1	3000320	22433792	10584064
chr1	3000320	22433792	10586112
chr1	3000320	22433792	10588160
chr1	3000320	22433792	10590208
chr1	3000320	22433792	10592256
chr1	3000320	22433792	10594304
chr1	3000320	22433792	10596352
chr1	3000320	22433792	10598400
chr1	3000320	22433792	10600448
chr1	3000320	22433792	10602496
chr1	3000320	22433792	10604544
chr1	3000320	22433792	10606592
chr1	3000320	22433792	10608640
chr1	3000320	22433792	10610688
chr1	3000320	22433792	10612736
chr1	3000320	22433792	10614784
chr1	3000320	22433792	10616832
chr1	3000320	22433792	10618880
chr1	3000320	22433792	10620928
chr1	3000320	22433792	10622976
chr1	3000320	22433792	10625024
chr1	3000320	22433792	10627072
chr1	3000320	22433792	10629120
chr1	3000320	22433792	10631168
chr1	3000320	22433792	10633216
chr1	3000320	22433792	10635264
chr1	3000320	22433792	10637312
chr1	3000320	22433792	10639360
chr1	3000320	22433792	10641408
chr1	3000320	22433792	10643456
chr1	3000320	22433792	10645504
chr1	3000320	22433792	10647552
chr1	3000320	22433792	10649600
chr1	3000320	22433792	10651648
chr1	3000320	22433792	10653696
chr1	3000320	22433792	10655744
chr1	3000320	22433792	10657792
chr1	3000320	22433792	10659840
chr1	3000320	22433792	10661888
chr1	3000320	22433792	10663936
chr1	3000320	22433792	10665984
chr1	3000320	22433792	10668032
chr1	3000320	22433792	10670080
chr1	3000320	22433792	10672128
chr1	3000320	22433792	10674176
chr1	3000320	22433792	10676224
chr1	3000320	22433792	10678272
chr1	3000320	22433792	10680320
chr1	3000320	22433792	10682368
chr1	3000320	22433792	10684416
chr1	3000320	22433792	10686464
chr1	3000320	22433792	10688512
chr1	3000320	22433792	10690560
chr1	3000320	22433792	10692608
chr1	3000320	22433792	10694656
chr1	3000320	22433792	10696704
chr1	3000320	22433792	10698752
chr1	3000320	22433792	10700800
chr1	3000320	22433792	10702848
chr1	3000320	22433792	10704896
chr1	3000320	22433792	10706944
chr1	3000320	22433792	10708992
chr1	3000320	22433792	10711040
chr1	3000320	22433792	10713088
chr1	3000320	22433792	10715136
chr1	3000320	22433792	10717184
chr1	3000320	22433792	10719232
chr1	3000320	22433792	10721280
chr1	3000320	22433792	10723328
chr1	3000320	22433792	10725376
chr1	3000320	22433792	10727424
chr1	3000320	22433792	10729472
chr1	3000320	22433792	10731520
chr1	3000320	22433792	10733568
chr1	3000320	22433792	10735616
chr1	3000320	22433792	10737664
chr1	3000320	22433792	10739712
chr1	3000320	22433792	10741760
chr1	3000320	22433792	10743808
chr1	3000320	22433792	10745856
chr1	3000320	22433792	10747904
chr1	3000320	22433792	10749952
chr1	3000320	22433792	10752000
chr1	3000320	22433792	10754048
chr1	3000320	22433792	10756096
chr1	3000320	22433792	10758144
chr1	3000320	22433792	10760192
chr1	3000320	22433792	10762240
chr1	3000320	22433792	10764288
chr1	3000320	22433792	10766336
chr1	3000320	22433792	10768384
chr1	3000320	22433792	10770432
chr1	3000320	22433792	10772480
chr1	3000320	22433792	10774528
chr1	3000320	22433792	10776576
chr1	3000320	22433792	10778624
chr1	3000320	22433792	10780672
chr1	3000320	22433792	10782720
chr1	3000320	22433792	10784768
chr1	3000320	22433792	10786816
chr1	3000320	22433792	10788864
chr1	3000320	22433792	10790912
chr1	3000320	22433792	10792960
chr1	3000320	22433792	10795008
chr1	3000320	22433792	10797056
chr1	3000320	22433792	10799104
chr1	3000320	22433792	10801152
chr1	3000320	22433792	10803200
chr1	3000320	22433792	10805248
chr1	3000320	22433792	10807296
chr1	3000320	22433792	10809344
chr1	3000320	22433792	10811392
chr1	3000320	22433792	10813440
chr1	3000320	22433792	10815488
chr1	3000320	22433792	10817536
chr1	3000320	22433792	10819584
chr1	3000320	22433792	10821632
chr1	3000320	22433792	10823680
chr1	3000320	22433792	10825728
chr1	3000320	22433792	10827776
chr1	3000320	22433792	10829824
chr1	3000320	22433792	10831872
chr1	3000320	22433792	10833920
chr1	3000320	22433792	10835968
chr1	3000320	22433792	10838016
chr1	3000320	22433792	10840064
chr1	3000320	22433792	10842112
chr1	3000320	22433792	10844160
chr1	3000320	22433792	10846208
chr1	3000320	22433792	10848256
chr1	3000320	22433792	10850304
chr1	3000320	22433792	10852352
chr1	3000320	22433792	10854400
chr1	3000320	22433792	10856448
chr1	3000320	22433792	10858496
chr1	3000320	22433792	10860544
chr1	3000320	22433792	10862592
chr1	3000320	22433792	10864640
chr1	3000320	22433792	10866688
chr1	3000320	22433792	10868736
chr1	3000320	22433792	10870784
chr1	3000320	22433792	10872832
chr1	3000320	22433792	10874880
chr1	3000320	22433792	10876928
chr1	3000320	22433792	10878976
chr1	3000320	22433792	10881024
chr1	3000320	22433792	10883072
chr1	3000320	22433792	10885120
chr1	3000320	22433792	10887168
chr1	3000320	22433792	10889216
chr1	3000320	22433792	10891264
chr1	3000320	22433792	10893312
chr1	3000320	22433792	10895360
chr1	3000320	22433792	10897408
chr1	3000320	22433792	10899456
chr1	3000320	22433792	10901504
chr1	3000320	22433792	10903552
chr1	3000320	22433792	10905600
chr1	3000320	22433792	10907648
chr1	3000320	22433792	10909696
chr1	3000320	22433792	10911744
chr1	3000320	22433792	10913792
chr1	3000320	22433792	10915840
chr1	3000320	22433792	10917888
chr1	3000320	22433792	10919936
chr1	3000320	22433792	10921984
chr1	3000320	22433792	10924032
chr1	3000320	22433792	10926080
chr1	3000320	22433792	10928128
chr1	3000320	22433792	10930176
chr1	3000320	22433792	10932224
chr1	3000320	22433792	10934272
chr1	3000320	22433792	10936320
chr1	3000320	22433792	10938368
chr1	3000320	22433792	10940416
chr1	3000320	22433792	10942464
chr1	3000320	22433792	10944512
chr1	3000320	22433792	10946560
chr1	3000320	22433792	10948608
chr1	3000320	22433792	10950656
chr1	3000320	22433792	10952704
chr1	3000320	22433792	10954752
chr1	3000320	22433792	10956800
chr1	3000320	22433792	10958848
chr1	3000320	22433792	10960896
chr1	3000320	22433792	10962944
chr1	3000320	22433792	10964992
chr1	3000320	22433792	10967040
chr1	3000320	22433792	10969088
chr1	3000320	22433792	10971136
chr1	3000320	22433792	10973184
chr1	3000320	22433792	10975232
chr1	3000320	22433792	10977280
chr1	3000320	22433792	10979328
chr1	3000320	22433792	10981376
chr1	3000320	22433792	10983424
chr1	3000320	22433792	10985472
chr1	3000320	22433792	10987520
chr1	3000320	22433792	10989568
chr1	3000320	22433792	10991616
chr1	3000320	22433792	10993664
chr1	3000320	22433792	10995712
chr1	3000320	22433792	10997760
chr1	3000320	22433792	10999808
chr1	3000320	22433792	11001856
chr1	3000320	22433792	11003904
chr1	3000320	22433792	11005952
chr1	3000320	22433792	11008000
chr1	3000320	22433792	11010048
chr1	3000320	22433792	11012096
chr1	3000320	22433792	11014144
chr1	3000320	22433792	11016192
