Unnamed: 0	chrom	end	start	strand	disruption_SCD	insertion_SCD	orientation	background_index	flank_bp	spacer_bp
253	chr8	91797725	91797706	+	31.19	30.23	>	7	6	84
254	chr4	88035662	88035643	+	31.06	19.66	>	7	6	84
255	chr2	75151187	75151168	-	31.05	37.9	>	7	6	84
256	chr14	66791971	66791952	-	31.02	32.1	>	7	6	84
257	chr2	93199062	93199043	-	30.9	51.25	>	7	6	84
258	chr2	73551006	73550987	+	30.86	53.72	>	7	6	84
259	chr12	89451144	89451125	-	30.81	40.1	>	7	6	84
260	chr16	66086729	66086710	-	30.81	33.7	>	7	6	84
261	chr14	114791647	114791628	-	30.72	37.2	>	7	6	84
262	chr4	43420547	43420528	-	30.61	34.5	>	7	6	84
263	chr1	87447687	87447668	+	30.56	32.53	>	7	6	84
264	chr15	55306471	55306452	+	30.56	24.06	>	7	6	84
265	chr15	97667578	97667559	+	30.52	37.12	>	7	6	84
266	chr2	16359548	16359529	+	30.47	16.92	>	7	6	84
267	chr14	8356099	8356080	+	30.42	51.06	>	7	6	84
268	chr3	19894816	19894797	-	30.38	33.66	>	7	6	84
269	chr12	43813750	43813731	-	30.34	24.06	>	7	6	84
270	chr2	27770378	27770359	+	30.12	46.8	>	7	6	84
271	chr16	48675836	48675817	-	30.12	28.97	>	7	6	84
272	chr10	13016733	13016714	+	30.1	53.44	>	7	6	84
273	chr2	76367359	76367340	+	30.05	30.6	>	7	6	84
274	chr2	115515230	115515211	+	30.05	12.29	>	7	6	84
275	chr19	16785108	16785089	-	30.03	27.4	>	7	6	84
276	chr3	78948444	78948425	+	30.03	29.16	>	7	6	84
277	chr1	37250876	37250857	-	29.94	25.45	>	7	6	84
278	chr18	74431409	74431390	+	29.94	28.48	>	7	6	84
279	chr1	38787652	38787633	-	29.89	46.22	>	7	6	84
280	chr3	14874584	14874565	+	29.88	22.88	>	7	6	84
281	chr9	69505778	69505759	+	29.88	30.58	>	7	6	84
282	chr10	84450913	84450894	-	29.77	31.7	>	7	6	84
283	chr2	172216047	172216028	-	29.77	65.06	>	7	6	84
284	chr10	97712895	97712876	+	29.72	22.83	>	7	6	84
285	chr1	4770074	4770055	+	29.72	39.66	>	7	6	84
286	chr12	50301580	50301561	-	29.69	16.55	>	7	6	84
287	chr15	85266923	85266904	+	29.69	42.06	>	7	6	84
288	chr4	85403030	85403011	+	29.62	27.23	>	7	6	84
289	chr6	97526370	97526351	-	29.53	31.17	>	7	6	84
290	chr8	112046096	112046077	+	29.5	62.6	>	7	6	84
291	chr12	96311368	96311349	-	29.48	23.8	>	7	6	84
292	chr1	93507239	93507220	-	29.45	32.5	>	7	6	84
293	chr13	21714927	21714908	+	29.4	37.72	>	7	6	84
294	chr6	49008180	49008161	+	29.38	27.1	>	7	6	84
295	chr17	17749545	17749526	-	29.36	32.88	>	7	6	84
296	chr6	145360253	145360234	+	29.34	33.62	>	7	6	84
297	chr7	17066630	17066611	-	29.27	41.75	>	7	6	84
298	chr12	81788850	81788831	-	29.25	32.47	>	7	6	84
299	chr7	129649172	129649153	+	29.19	42.88	>	7	6	84
300	chr14	104039053	104039034	+	29.17	41.16	>	7	6	84
301	chr13	41634744	41634725	-	29.08	40.84	>	7	6	84
302	chr7	138835232	138835213	-	29.02	47.88	>	7	6	84
303	chr15	97195797	97195778	+	28.92	38.5	>	7	6	84
304	chr1	119087737	119087718	+	28.89	50.28	>	7	6	84
305	chr4	85819373	85819354	-	28.86	29.28	>	7	6	84
306	chr11	30657307	30657288	-	28.86	6.477	>	7	6	84
307	chr5	49369245	49369226	+	28.66	27.94	>	7	6	84
308	chr6	106805067	106805048	+	28.61	20.38	>	7	6	84
309	chr6	31660958	31660939	+	28.53	52.9	>	7	6	84
310	chr12	8306749	8306730	-	28.48	47.94	>	7	6	84
311	chr13	42822785	42822766	-	28.47	44.4	>	7	6	84
312	chr15	34968778	34968759	+	28.4	27.94	>	7	6	84
313	chr7	68369859	68369840	+	28.38	58.97	>	7	6	84
314	chr15	80266443	80266424	+	28.33	34.62	>	7	6	84
315	chr6	102171110	102171091	+	28.19	24.06	>	7	6	84
316	chr16	72605273	72605254	-	28.11	17.7	>	7	6	84
317	chr18	65490506	65490487	+	28.06	33.94	>	7	6	84
318	chr3	55373775	55373756	+	28.0	19.75	>	7	6	84
319	chr1	53927814	53927795	-	27.97	28.48	>	7	6	84
320	chr2	160368066	160368047	-	27.95	21.97	>	7	6	84
321	chr10	42295232	42295213	-	27.94	37.8	>	7	6	84
322	chr7	116040411	116040392	-	27.9	26.19	>	7	6	84
323	chr10	116197535	116197516	-	27.81	28.58	>	7	6	84
324	chr5	20773533	20773514	-	27.81	20.77	>	7	6	84
325	chr12	80725012	80724993	-	27.73	38.97	>	7	6	84
326	chr15	66899881	66899862	-	27.6	21.5	>	7	6	84
327	chr18	16822208	16822189	-	27.56	13.28	>	7	6	84
328	chr18	14503254	14503235	-	27.55	19.48	>	7	6	84
329	chr5	98344786	98344767	+	27.44	28.3	>	7	6	84
330	chr10	77517236	77517217	+	27.39	30.44	>	7	6	84
331	chr1	44741472	44741453	-	27.38	6.344	>	7	6	84
332	chr6	127945983	127945964	-	27.28	24.97	>	7	6	84
333	chr16	42914955	42914936	-	27.27	20.78	>	7	6	84
334	chr18	39137558	39137539	+	27.11	15.805	>	7	6	84
335	chr13	42575907	42575888	+	27.11	22.34	>	7	6	84
336	chr2	13278209	13278190	+	27.06	48.53	>	7	6	84
337	chr18	43836585	43836566	-	27.06	22.66	>	7	6	84
338	chr4	114647896	114647877	+	27.05	26.58	>	7	6	84
339	chr16	44149214	44149195	-	27.03	37.28	>	7	6	84
340	chr13	109776299	109776280	+	27.02	27.47	>	7	6	84
341	chr19	30217515	30217496	+	27.0	44.25	>	7	6	84
342	chr6	61316075	61316056	+	26.94	38.16	>	7	6	84
343	chr17	78598832	78598813	+	26.92	37.16	>	7	6	84
344	chr2	117231457	117231438	-	26.88	23.62	>	7	6	84
345	chr4	115101816	115101797	+	26.84	34.88	>	7	6	84
346	chr10	57448131	57448112	-	26.8	44.97	>	7	6	84
347	chr13	113046665	113046646	+	26.77	22.72	>	7	6	84
348	chr4	110022447	110022428	-	26.58	43.47	>	7	6	84
349	chr7	101653829	101653810	+	26.5	47.97	>	7	6	84
350	chr5	67756338	67756319	+	26.5	26.55	>	7	6	84
351	chr3	62192717	62192698	-	26.5	17.1	>	7	6	84
352	chr10	17728146	17728127	-	26.45	14.96	>	7	6	84
353	chr5	37752557	37752538	-	26.33	30.73	>	7	6	84
354	chr1	60961316	60961297	-	26.3	26.22	>	7	6	84
355	chr17	68176981	68176962	+	26.27	18.84	>	7	6	84
356	chr7	37357871	37357852	-	26.2	67.6	>	7	6	84
357	chr4	32572316	32572297	-	26.16	44.75	>	7	6	84
358	chr4	96696741	96696722	+	26.12	32.22	>	7	6	84
359	chr4	109729491	109729472	-	26.06	50.3	>	7	6	84
360	chr10	111977780	111977761	+	25.78	32.1	>	7	6	84
361	chr5	45424489	45424470	-	25.73	30.9	>	7	6	84
362	chr2	61494577	61494558	-	25.72	22.25	>	7	6	84
363	chr6	13287046	13287027	+	25.69	21.62	>	7	6	84
364	chr9	116060829	116060810	+	25.66	36.5	>	7	6	84
365	chr8	17537753	17537734	-	25.64	36.44	>	7	6	84
366	chr9	77781636	77781617	-	25.62	27.94	>	7	6	84
367	chr15	5106460	5106441	-	25.56	29.45	>	7	6	84
368	chr17	93141334	93141315	-	25.53	33.03	>	7	6	84
369	chr6	97759520	97759501	+	25.52	17.88	>	7	6	84
370	chr8	119384750	119384731	-	25.47	45.94	>	7	6	84
371	chr6	88113322	88113303	+	25.38	41.75	>	7	6	84
372	chr15	101984527	101984508	-	25.38	56.7	>	7	6	84
373	chr8	54493335	54493316	-	25.34	39.7	>	7	6	84
374	chr9	24119622	24119603	+	25.33	14.83	>	7	6	84
375	chr3	50077169	50077150	-	25.31	24.22	>	7	6	84
376	chr4	47419767	47419748	+	25.23	44.03	>	7	6	84
377	chr2	76115910	76115891	+	25.22	28.97	>	7	6	84
378	chr15	67174759	67174740	+	25.2	12.74	>	7	6	84
379	chr8	125574509	125574490	+	25.17	12.85	>	7	6	84
380	chr1	161737065	161737046	-	25.11	39.75	>	7	6	84
381	chr3	85571455	85571436	-	25.1	9.7	>	7	6	84
382	chr18	19577078	19577059	-	25.02	27.28	>	7	6	84
383	chr19	36083087	36083068	-	25.0	29.4	>	7	6	84
384	chr8	115709616	115709597	-	24.98	9.14	>	7	6	84
385	chr10	126330794	126330775	-	24.84	24.02	>	7	6	84
386	chr15	25993551	25993532	+	24.81	33.28	>	7	6	84
387	chr5	131430355	131430336	-	24.78	45.44	>	7	6	84
388	chr1	9545352	9545333	-	24.78	38.06	>	7	6	84
389	chr19	28768445	28768426	-	24.75	36.44	>	7	6	84
390	chr10	24630876	24630857	+	24.72	22.94	>	7	6	84
391	chr17	54351102	54351083	+	24.53	15.79	>	7	6	84
392	chr16	20496806	20496787	+	24.47	28.86	>	7	6	84
393	chr12	109394024	109394005	-	24.44	15.02	>	7	6	84
394	chr13	21803288	21803269	-	24.42	40.1	>	7	6	84
395	chr3	103392995	103392976	+	24.38	33.9	>	7	6	84
396	chr15	25428758	25428739	+	24.31	24.08	>	7	6	84
397	chr3	135206860	135206841	-	24.3	9.21	>	7	6	84
398	chr8	65139261	65139242	+	24.3	33.56	>	7	6	84
399	chr9	29650850	29650831	-	24.23	35.72	>	7	6	84
400	chr3	127971093	127971074	+	24.2	46.1	>	7	6	84
401	chr2	104035038	104035019	+	24.16	33.7	>	7	6	84
402	chr9	81635302	81635283	+	24.11	12.08	>	7	6	84
403	chr6	95484597	95484578	+	24.03	13.41	>	7	6	84
404	chr14	72293991	72293972	-	23.83	34.2	>	7	6	84
405	chr18	65490035	65490016	-	23.72	29.94	>	7	6	84
406	chr12	38123788	38123769	-	23.66	16.0	>	7	6	84
407	chr18	70184838	70184819	-	23.66	11.39	>	7	6	84
408	chr3	152095252	152095233	-	23.53	23.67	>	7	6	84
409	chr8	32002994	32002975	-	23.5	23.94	>	7	6	84
410	chr11	22206830	22206811	-	23.48	11.1	>	7	6	84
411	chr5	76541051	76541032	-	23.44	19.22	>	7	6	84
412	chr10	52106337	52106318	+	23.38	22.61	>	7	6	84
413	chr1	84697462	84697443	-	23.38	25.22	>	7	6	84
414	chr1	67181385	67181366	+	23.34	35.0	>	7	6	84
415	chr6	101267027	101267008	+	23.31	12.77	>	7	6	84
416	chr6	129255175	129255156	-	23.25	41.8	>	7	6	84
417	chr4	115710017	115709998	-	23.19	25.83	>	7	6	84
418	chr2	118241614	118241595	-	23.19	37.16	>	7	6	84
419	chr8	71371784	71371765	+	23.11	28.11	>	7	6	84
420	chr7	73422670	73422651	-	23.11	37.7	>	7	6	84
421	chr5	33039602	33039583	+	23.05	27.48	>	7	6	84
422	chr2	153143004	153142985	-	23.02	20.31	>	7	6	84
423	chr14	98181824	98181805	-	23.0	7.93	>	7	6	84
424	chr2	136887058	136887039	-	22.97	12.49	>	7	6	84
425	chr1	135136701	135136682	-	22.88	42.44	>	7	6	84
426	chr5	4948481	4948462	-	22.86	27.0	>	7	6	84
427	chr10	71422814	71422795	+	22.81	51.25	>	7	6	84
428	chr8	64597251	64597232	-	22.66	30.06	>	7	6	84
429	chr1	162336834	162336815	-	22.45	14.914	>	7	6	84
430	chr9	94738996	94738977	+	22.42	42.94	>	7	6	84
431	chr17	53403136	53403117	+	22.4	18.28	>	7	6	84
432	chr2	155811920	155811901	-	22.36	51.28	>	7	6	84
433	chr12	52010769	52010750	+	22.33	16.6	>	7	6	84
434	chr3	44912870	44912851	-	22.31	11.58	>	7	6	84
435	chr5	98348848	98348829	+	22.25	34.97	>	7	6	84
436	chr15	80706301	80706282	+	22.25	25.52	>	7	6	84
437	chr1	167932285	167932266	-	22.22	36.66	>	7	6	84
438	chr14	121455709	121455690	-	22.2	25.7	>	7	6	84
439	chr4	98243714	98243695	-	22.16	26.34	>	7	6	84
440	chr4	143027468	143027449	+	22.14	29.11	>	7	6	84
441	chr2	153668926	153668907	+	22.14	25.36	>	7	6	84
442	chr9	41461929	41461910	-	22.14	12.42	>	7	6	84
443	chr4	109431143	109431124	-	22.1	22.34	>	7	6	84
444	chr5	44831505	44831486	-	22.08	22.05	>	7	6	84
445	chr8	119676601	119676582	-	22.03	33.06	>	7	6	84
446	chr17	40824060	40824041	-	22.02	34.28	>	7	6	84
447	chr15	37102366	37102347	-	22.0	13.84	>	7	6	84
448	chr1	119083862	119083843	-	21.92	45.47	>	7	6	84
449	chr5	41044703	41044684	-	21.78	28.61	>	7	6	84
450	chr19	24622032	24622013	+	21.77	22.19	>	7	6	84
451	chr3	58159626	58159607	-	21.75	32.1	>	7	6	84
452	chr1	38130140	38130121	-	21.75	23.66	>	7	6	84
453	chr2	129472129	129472110	-	21.73	30.17	>	7	6	84
454	chr9	15682043	15682024	-	21.73	11.22	>	7	6	84
455	chr9	69502720	69502701	-	21.7	34.7	>	7	6	84
456	chr14	21120676	21120657	+	21.69	43.16	>	7	6	84
457	chr7	110645588	110645569	-	21.69	43.56	>	7	6	84
458	chr16	78950579	78950560	-	21.64	3.295	>	7	6	84
459	chr7	131899517	131899498	+	21.56	16.44	>	7	6	84
460	chr8	106403484	106403465	-	21.53	20.23	>	7	6	84
461	chr17	73303429	73303410	+	21.48	50.6	>	7	6	84
462	chr1	83727325	83727306	+	21.48	26.81	>	7	6	84
463	chr13	29857603	29857584	+	21.42	9.836	>	7	6	84
464	chr14	104033786	104033767	+	21.34	21.16	>	7	6	84
465	chr7	119011391	119011372	+	21.31	35.56	>	7	6	84
466	chr1	69165377	69165358	+	21.31	25.0	>	7	6	84
467	chr1	192727176	192727157	+	21.28	21.9	>	7	6	84
468	chr9	50438293	50438274	-	21.2	27.17	>	7	6	84
469	chr15	46990407	46990388	-	21.14	10.516	>	7	6	84
470	chr13	73646874	73646855	+	21.14	37.5	>	7	6	84
471	chr16	67089956	67089937	+	21.12	15.94	>	7	6	84
472	chr2	83332995	83332976	-	21.02	18.14	>	7	6	84
473	chr8	10415030	10415011	+	21.0	37.3	>	7	6	84
474	chr1	35716149	35716130	-	20.89	18.69	>	7	6	84
475	chr7	43920039	43920020	-	20.83	34.3	>	7	6	84
476	chr8	15138726	15138707	+	20.81	41.03	>	7	6	84
477	chr13	6515705	6515686	+	20.8	28.08	>	7	6	84
478	chr2	64948996	64948977	-	20.72	23.2	>	7	6	84
479	chr19	20345737	20345718	+	20.7	55.44	>	7	6	84
480	chr5	33994851	33994832	+	20.64	14.97	>	7	6	84
481	chr14	76479953	76479934	+	20.62	37.16	>	7	6	84
482	chr3	144737048	144737029	+	20.58	28.33	>	7	6	84
483	chr2	13597223	13597204	-	20.5	12.72	>	7	6	84
484	chr9	118908437	118908418	-	20.5	27.45	>	7	6	84
485	chr4	153484615	153484596	-	20.39	17.89	>	7	6	84
486	chr19	12433211	12433192	+	20.36	28.34	>	7	6	84
487	chr15	31611224	31611205	+	20.34	11.17	>	7	6	84
488	chr3	107206198	107206179	+	20.34	39.22	>	7	6	84
489	chr17	86909946	86909927	+	20.31	22.38	>	7	6	84
490	chr7	89473669	89473650	-	20.22	24.19	>	7	6	84
491	chr6	35252603	35252584	+	20.22	32.56	>	7	6	84
492	chr6	126168001	126167982	-	20.17	8.76	>	7	6	84
493	chr16	42169942	42169923	+	20.12	43.34	>	7	6	84
494	chr6	90607354	90607335	+	20.11	24.86	>	7	6	84
495	chr6	31664664	31664645	+	20.11	41.5	>	7	6	84
496	chr13	100002039	100002020	+	20.02	21.73	>	7	6	84
497	chr6	97523337	97523318	-	19.97	25.72	>	7	6	84
498	chr4	123529452	123529433	-	19.95	17.69	>	7	6	84
499	chr18	53744741	53744722	-	19.94	29.1	>	7	6	84
500	chr9	13849232	13849213	+	19.9	15.484	>	7	6	84
501	chr15	14052128	14052109	-	19.89	12.375	>	7	6	84
502	chr3	68053761	68053742	-	19.88	27.33	>	7	6	84
503	chr14	50799990	50799971	+	19.83	30.28	>	7	6	84
504	chr8	50292348	50292329	+	19.83	31.36	>	7	6	84
505	chr19	52993242	52993223	-	19.81	45.25	>	7	6	84
506	chr8	24546435	24546416	-	19.8	56.1	>	7	6	84
507	chr2	166085186	166085167	+	19.78	40.2	>	7	6	84
508	chr15	80260893	80260874	-	19.75	33.7	>	7	6	84
509	chr18	75606699	75606680	+	19.72	50.94	>	7	6	84
510	chr2	135957961	135957942	-	19.69	27.1	>	7	6	84
511	chr11	75179118	75179099	+	19.67	22.83	>	7	6	84
512	chr6	77628987	77628968	+	19.66	40.56	>	7	6	84
513	chr4	82614384	82614365	-	19.62	15.836	>	7	6	84
514	chr17	27190013	27189994	+	19.5	26.89	>	7	6	84
515	chr14	121451301	121451282	-	19.45	26.11	>	7	6	84
516	chr9	69987821	69987802	-	19.44	12.234	>	7	6	84
517	chr6	40479902	40479883	+	19.42	24.72	>	7	6	84
518	chr4	82619779	82619760	-	19.42	11.22	>	7	6	84
519	chr2	160593235	160593216	-	19.4	45.8	>	7	6	84
520	chr4	48691990	48691971	+	19.4	34.88	>	7	6	84
521	chr1	11140123	11140104	-	19.39	7.324	>	7	6	84
522	chr6	67858160	67858141	+	19.36	18.55	>	7	6	84
523	chr1	91914028	91914009	+	19.36	22.06	>	7	6	84
524	chr15	76196896	76196877	+	19.33	35.8	>	7	6	84
525	chr11	43767011	43766992	+	19.27	27.44	>	7	6	84
526	chr17	8463677	8463658	+	19.23	31.38	>	7	6	84
527	chr2	60442102	60442083	-	19.22	10.555	>	7	6	84
528	chr10	8242562	8242543	+	19.2	18.4	>	7	6	84
529	chr15	8382407	8382388	+	19.16	11.64	>	7	6	84
530	chr19	11360302	11360283	+	19.14	15.06	>	7	6	84
531	chr12	79305335	79305316	+	19.11	29.94	>	7	6	84
532	chr13	38992697	38992678	+	19.03	12.445	>	7	6	84
533	chr8	91147955	91147936	-	19.0	26.05	>	7	6	84
534	chr13	64443476	64443457	+	19.0	35.6	>	7	6	84
535	chr8	117898214	117898195	+	18.92	34.16	>	7	6	84
536	chr11	42423473	42423454	-	18.77	18.48	>	7	6	84
537	chr9	114957195	114957176	-	18.77	27.38	>	7	6	84
538	chr5	149647926	149647907	+	18.72	23.06	>	7	6	84
539	chr5	128440068	128440049	-	18.69	40.7	>	7	6	84
540	chr6	90606762	90606743	-	18.67	32.6	>	7	6	84
541	chr10	58560031	58560012	+	18.67	23.25	>	7	6	84
542	chr18	25538443	25538424	+	18.66	23.94	>	7	6	84
543	chr11	22987510	22987491	+	18.56	23.83	>	7	6	84
544	chr13	57269837	57269818	-	18.55	36.6	>	7	6	84
545	chr13	53096854	53096835	-	18.55	32.88	>	7	6	84
546	chr7	124783020	124783001	-	18.55	23.44	>	7	6	84
547	chr7	40687242	40687223	-	18.52	26.28	>	7	6	84
548	chr4	109438113	109438094	+	18.45	31.61	>	7	6	84
549	chr13	46663777	46663758	-	18.45	5.215	>	7	6	84
550	chr2	21927862	21927843	-	18.45	17.72	>	7	6	84
551	chr11	72564476	72564457	-	18.39	17.95	>	7	6	84
552	chr14	57362951	57362932	-	18.3	10.125	>	7	6	84
553	chr13	54063511	54063492	-	18.3	12.516	>	7	6	84
554	chr8	127191530	127191511	+	18.27	39.03	>	7	6	84
555	chr4	24249781	24249762	+	18.25	8.38	>	7	6	84
556	chr1	175603551	175603532	-	18.2	12.0	>	7	6	84
557	chr7	131897479	131897460	+	18.19	16.34	>	7	6	84
558	chr2	125259455	125259436	-	18.17	32.72	>	7	6	84
559	chr8	11943262	11943243	-	18.0	20.05	>	7	6	84
560	chr13	74861814	74861795	+	17.98	11.664	>	7	6	84
561	chr3	37302880	37302861	-	17.98	17.84	>	7	6	84
562	chr2	165391753	165391734	+	17.95	20.97	>	7	6	84
563	chr1	167669968	167669949	-	17.94	39.3	>	7	6	84
564	chr14	24311319	24311300	+	17.89	24.48	>	7	6	84
565	chr6	125622660	125622641	+	17.86	24.67	>	7	6	84
566	chr16	91694897	91694878	+	17.83	21.03	>	7	6	84
567	chr7	100886752	100886733	-	17.8	33.3	>	7	6	84
568	chr2	165779092	165779073	+	17.7	43.9	>	7	6	84
569	chr4	118988734	118988715	-	17.7	12.37	>	7	6	84
570	chr9	111939788	111939769	+	17.64	16.92	>	7	6	84
571	chr9	40806571	40806552	+	17.64	39.78	>	7	6	84
572	chr19	21571392	21571373	+	17.64	11.9	>	7	6	84
573	chr10	49785057	49785038	-	17.56	2.498	>	7	6	84
574	chr3	84922220	84922201	+	17.47	28.94	>	7	6	84
575	chr12	7991018	7990999	+	17.47	17.66	>	7	6	84
576	chr8	106687694	106687675	+	17.45	42.0	>	7	6	84
577	chr19	15998346	15998327	+	17.33	27.56	>	7	6	84
578	chr10	30838389	30838370	+	17.3	7.543	>	7	6	84
579	chr2	6469364	6469345	-	17.28	15.65	>	7	6	84
580	chr9	59678540	59678521	-	17.28	29.06	>	7	6	84
581	chr18	60143536	60143517	-	17.25	6.348	>	7	6	84
582	chr2	76114972	76114953	-	17.25	26.88	>	7	6	84
583	chr1	192722361	192722342	-	17.23	36.0	>	7	6	84
584	chr13	6737153	6737134	+	17.23	24.25	>	7	6	84
585	chr10	116199232	116199213	+	17.23	24.89	>	7	6	84
586	chr18	6627309	6627290	+	17.06	30.4	>	7	6	84
587	chr7	117375969	117375950	-	17.03	13.42	>	7	6	84
588	chr11	7200225	7200206	+	17.03	39.34	>	7	6	84
589	chr3	152474817	152474798	+	16.98	9.51	>	7	6	84
590	chr12	4107565	4107546	+	16.97	22.11	>	7	6	84
591	chr18	78212287	78212268	-	16.83	18.31	>	7	6	84
592	chr2	17842170	17842151	-	16.81	6.844	>	7	6	84
593	chr5	112429191	112429172	-	16.78	14.19	>	7	6	84
594	chr9	54169687	54169668	+	16.73	16.64	>	7	6	84
595	chr9	78597063	78597044	+	16.73	17.98	>	7	6	84
596	chr2	125556029	125556010	+	16.69	19.19	>	7	6	84
597	chr4	86545837	86545818	-	16.69	26.34	>	7	6	84
598	chr11	34229190	34229171	+	16.55	19.56	>	7	6	84
599	chr13	60479163	60479144	+	16.52	1.697	>	7	6	84
600	chr11	57788119	57788100	+	16.36	29.88	>	7	6	84
601	chr5	117504639	117504620	+	16.36	53.34	>	7	6	84
602	chr1	128368923	128368904	+	16.28	14.01	>	7	6	84
603	chr14	51098507	51098488	-	16.28	41.22	>	7	6	84
604	chr10	14404268	14404249	+	16.23	20.66	>	7	6	84
605	chr18	65752297	65752278	-	16.1	16.11	>	7	6	84
606	chr3	59077498	59077479	+	16.1	40.72	>	7	6	84
607	chr1	119919473	119919454	+	16.06	20.62	>	7	6	84
608	chr1	86598699	86598680	+	16.03	48.72	>	7	6	84
609	chr1	80178208	80178189	-	16.0	17.12	>	7	6	84
610	chr15	64132164	64132145	+	15.96	15.336	>	7	6	84
611	chr2	4652218	4652199	-	15.91	22.83	>	7	6	84
612	chr9	40805489	40805470	-	15.86	35.53	>	7	6	84
613	chr13	30549079	30549060	-	15.805	25.34	>	7	6	84
614	chr3	82350530	82350511	-	15.805	7.78	>	7	6	84
615	chr7	81155234	81155215	-	15.805	19.0	>	7	6	84
616	chr4	107701325	107701306	-	15.8	18.55	>	7	6	84
617	chr11	76655250	76655231	+	15.8	25.19	>	7	6	84
618	chr7	122945377	122945358	+	15.72	20.64	>	7	6	84
619	chr16	32697312	32697293	+	15.695	24.02	>	7	6	84
620	chr13	114460825	114460806	-	15.65	8.25	>	7	6	84
621	chr19	59389409	59389390	+	15.65	31.4	>	7	6	84
622	chr7	45451495	45451476	+	15.64	35.4	>	7	6	84
623	chr15	85599066	85599047	+	15.625	30.86	>	7	6	84
624	chr10	9012998	9012979	+	15.6	21.77	>	7	6	84
625	chr13	24318872	24318853	-	15.58	11.58	>	7	6	84
626	chr3	123506917	123506898	-	15.53	17.17	>	7	6	84
627	chr13	101719731	101719712	-	15.48	25.34	>	7	6	84
628	chr12	12412898	12412879	-	15.43	30.47	>	7	6	84
629	chr10	127342496	127342477	-	15.4	29.73	>	7	6	84
630	chr7	28972871	28972852	+	15.39	21.2	>	7	6	84
631	chr5	130862481	130862462	+	15.33	29.22	>	7	6	84
632	chr13	53779354	53779335	+	15.31	23.8	>	7	6	84
633	chr11	51582940	51582921	-	15.305	26.1	>	7	6	84
634	chr3	34150257	34150238	+	15.3	17.19	>	7	6	84
635	chr9	30423156	30423137	-	15.29	30.31	>	7	6	84
636	chr1	55886585	55886566	+	15.29	16.73	>	7	6	84
637	chr8	121104251	121104232	+	15.28	31.56	>	7	6	84
638	chr2	31683894	31683875	+	15.27	30.73	>	7	6	84
639	chr9	121458682	121458663	+	15.27	42.72	>	7	6	84
640	chr13	111421545	111421526	+	15.22	27.25	>	7	6	84
641	chr18	56572965	56572946	+	15.22	32.7	>	7	6	84
642	chr18	42593315	42593296	+	15.2	8.75	>	7	6	84
643	chr8	118287683	118287664	+	15.2	7.145	>	7	6	84
644	chr14	47742843	47742824	+	15.18	9.65	>	7	6	84
645	chr1	184791312	184791293	-	15.164	27.39	>	7	6	84
646	chr6	106800166	106800147	-	15.1	18.75	>	7	6	84
647	chr11	12025880	12025861	+	15.06	18.02	>	7	6	84
648	chr5	129594341	129594322	-	15.03	29.4	>	7	6	84
649	chr13	16005724	16005705	+	15.016	13.71	>	7	6	84
650	chr14	65597230	65597211	+	15.016	14.01	>	7	6	84
651	chr5	99900280	99900261	-	14.95	10.75	>	7	6	84
652	chr8	11421350	11421331	-	14.945	26.12	>	7	6	84
653	chr19	4755748	4755729	+	14.93	24.55	>	7	6	84
654	chr10	110733540	110733521	-	14.914	16.5	>	7	6	84
655	chr5	67752088	67752069	+	14.89	18.31	>	7	6	84
656	chr9	77381774	77381755	-	14.85	26.45	>	7	6	84
657	chr18	81951830	81951811	-	14.76	34.06	>	7	6	84
658	chr1	86059644	86059625	+	14.734	30.22	>	7	6	84
659	chr1	52630636	52630617	-	14.734	9.89	>	7	6	84
660	chr2	174308107	174308088	+	14.69	14.67	>	7	6	84
661	chr11	99364649	99364630	-	14.6	16.03	>	7	6	84
662	chr13	109558424	109558405	+	14.49	16.98	>	7	6	84
663	chr12	58201405	58201386	-	14.48	6.883	>	7	6	84
664	chr7	137471937	137471918	+	14.445	28.83	>	7	6	84
665	chr17	26916803	26916784	+	14.414	25.05	>	7	6	84
666	chr5	87871626	87871607	-	14.414	20.39	>	7	6	84
667	chr2	125252443	125252424	+	14.414	25.9	>	7	6	84
668	chr1	9549185	9549166	+	14.414	19.5	>	7	6	84
669	chr11	11788608	11788589	-	14.38	31.97	>	7	6	84
670	chr7	43928727	43928708	+	14.36	11.45	>	7	6	84
671	chr10	60760656	60760637	-	14.31	36.9	>	7	6	84
672	chr6	17362958	17362939	+	14.31	3.076	>	7	6	84
673	chr1	136521528	136521509	-	14.305	21.69	>	7	6	84
674	chr2	153147934	153147915	+	14.28	18.94	>	7	6	84
675	chr8	61522313	61522294	+	14.266	28.28	>	7	6	84
676	chr18	56759303	56759284	+	14.266	12.61	>	7	6	84
677	chr14	115451146	115451127	-	14.234	4.215	>	7	6	84
678	chr1	176218428	176218409	+	14.195	14.99	>	7	6	84
679	chr15	97665520	97665501	-	14.18	30.02	>	7	6	84
680	chr13	20299620	20299601	+	14.18	33.25	>	7	6	84
681	chr9	59969601	59969582	-	14.14	17.69	>	7	6	84
682	chr16	57611975	57611956	+	14.055	18.66	>	7	6	84
683	chr12	15816144	15816125	+	13.984	8.52	>	7	6	84
684	chr15	82271381	82271362	-	13.95	28.55	>	7	6	84
685	chr7	74363644	74363625	-	13.95	40.8	>	7	6	84
686	chr3	73066293	73066274	+	13.95	16.86	>	7	6	84
687	chr1	118772515	118772496	-	13.945	30.34	>	7	6	84
