SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
23.06	27.23	26.48	23.4	26.56	22.38	chr13	84360000	649216	647168	84350000	down1	85011504	83700784	16.06154220291904	-0.2764760851860046	78525.08036478922	1513778
19.33	23.2	25.03	23.94	23.62	19.75	chr13	84820000	638976	636928	84810000	down6	85471504	84160784	17.484202166668567	-0.3104104399681091	84712.94660973165	1395899
17.05	18.95	23.56	22.92	21.1	17.67	chr13	85200000	649216	647168	85190000	down1	85851504	84540784	17.484202166668567	-0.3694719970226288	85775.38406690709	1329604
25.84	24.98	50.75	55.1	39.56	37.44	chr13	90930000	659456	657408	90920000	tad5	91581504	90270784	8.019561574501557	-0.5760524272918701	141988.64181309557	1718812
17.44	19.19	23.2	23.47	20.92	18.61	chr13	91730000	626688	624640	91720000	down12	92381504	91070784	10.986476370697156	-0.2041061222553253	111012.53715109412	1741005
58.25	66.8	82.6	80.9	77.4	67.4	chr13	92760000	641024	638976	92750000	down5	93411504	92100784	13.179743814811015	-0.3906841576099396	88242.6235569867	1795841
39.97	44.16	68.75	69.25	60.16	53.66	chr13	93780000	673792	671744	93770000	up7	94431504	93120784	7.645277369295016	-0.2603785991668701	93632.88904309255	1900169
21.61	20.8	24.72	24.3	23.38	20.72	chr13	94980000	657408	655360	94970000	tad4	95631504	94320784	4.242520965615252	-0.3109306395053863	104394.9538763026	2252014
19.33	21.77	25.4	24.33	23.28	20.08	chr13	95990000	643072	641024	95980000	down4	96641504	95330784	6.894429055093874	-0.2574089169502258	110793.79457709068	2201828
60.88	70.1	106.94	103.0	91.56	79.6	chr13	97960000	638976	636928	97950000	down6	98611504	97300784	6.894429055093874	-0.4493799209594726	112310.86316859772	2671485
44.5	44.78	70.5	71.8	60.22	54.47	chr13	99350000	663552	661504	99340000	up2	100001504	98690784	5.762456824322014	-0.532379686832428	118921.9218970247	2327000
25.56	28.98	39.97	38.84	34.75	30.14	chr13	99850000	669696	667648	99840000	up5	100501504	99190784	13.204574584960938	-0.304808646440506	126593.075391739	1968624
25.34	24.86	28.97	27.53	26.84	23.08	chr13	100480000	673792	671744	100470000	up7	101131504	99820784	15.703977292158273	-0.0342715382575988	121608.06065429232	1795405
30.42	33.1	44.25	43.53	38.66	34.16	chr13	101720000	636928	634880	101710000	down7	102371504	101060784	6.140540869175321	-0.5782240629196167	103936.48849553634	1892142
47.0	50.16	65.44	62.3	57.7	51.5	chr13	102670000	669696	667648	102660000	up5	103321504	102010784	13.542628501077257	-0.5510722398757935	96972.49213698188	1707207
30.2	34.38	38.7	37.1	36.28	30.94	chr13	103130000	641024	638976	103120000	down5	103781504	102470784	10.618271908925443	-0.3054659366607666	106164.19149197802	1796265
23.95	23.6	17.61	17.12	19.33	16.61	chr13	103720000	643072	641024	103710000	down4	104371504	103060784	11.353920864539518	-0.3019698858261108	120703.5359288798	1785943
44.8	47.47	63.03	62.38	56.25	50.25	chr13	104800000	649216	647168	104790000	down1	105451504	104140784	11.720605390452524	-0.384348452091217	95718.48607898856	1801262
37.75	43.2	49.6	48.84	47.9	42.28	chr13	104960000	649216	647168	104950000	down1	105611504	104300784	10.618271908925443	-0.3361815512180328	92161.83652568824	1736932
25.92	33.9	29.86	29.86	30.22	24.88	chr13	105440000	663552	661504	105430000	up2	106091504	104780784	10.618271908925443	-0.2087082862854004	86643.29328024015	1577023
26.08	28.2	36.4	37.38	31.67	27.88	chr13	107120000	653312	651264	107110000	tad2	107771504	106460784	12.451694538490475	-0.2989299893379211	106901.79001112016	1824827
54.44	54.38	72.1	74.75	64.7	58.16	chr13	108140000	673792	671744	108130000	up7	108791504	107480784	8.019561574501557	-0.2911228835582733	122151.7956203234	1949878
18.89	21.75	18.4	17.88	18.16	15.69	chr13	108400000	651264	649216	108390000	tad1	109051504	107740784	9.879583081593957	-0.3802630007266998	124891.54694329074	1839298
23.06	26.78	26.8	25.89	27.34	23.34	chr13	109780000	657408	655360	109770000	tad4	110431504	109120784	7.645277369295016	-0.2763261795043945	106051.078572217	1990810
33.72	38.0	50.16	48.47	45.7	39.78	chr13	110060000	663552	661504	110050000	up2	110711504	109400784	7.270233196159122	-0.2388327121734619	108682.38740523258	1904106
44.22	53.22	63.6	56.75	58.2	50.1	chr13	110980000	649216	647168	110970000	down1	111631504	110320784	7.645277369295016	-0.2519717812538147	107883.6118164308	1870794
24.98	26.4	36.0	36.44	32.28	28.84	chr13	111430000	641024	638976	111420000	down5	112081504	110770784	8.765850081126576	-0.6103140115737915	135542.17593252772	1799860
46.34	45.53	60.62	60.2	55.56	49.88	chr13	111780000	667648	665600	111770000	up4	112431504	111120784	6.140540869175321	-0.4124779403209686	144940.9758135572	2059566
35.62	38.1	62.84	60.06	54.28	48.0	chr13	112270000	655360	653312	112260000	tad3	112921504	111610784	1.5533744475983111	-0.4017449915409088	126156.41099560476	2364996
55.94	59.88	83.9	82.6	75.5	67.06	chr13	112660000	673792	671744	112650000	up7	113311504	112000784	3.860637081115177	-0.3522246479988098	113241.95987138418	2258201
25.6	28.03	34.3	34.9	32.06	28.58	chr13	113050000	657408	655360	113040000	tad4	113701504	112390784	7.645277369295016	-0.5091770887374878	115455.00798507089	2212780
34.28	37.4	52.78	51.2	47.56	42.0	chr13	113640000	638976	636928	113630000	down6	114291504	112980784	9.509098716034185	-0.3390046656131744	112166.65633909935	2227763
21.64	23.33	24.9	23.28	23.7	20.88	chr13	114470000	651264	649216	114460000	tad1	115121504	113810784	4.623644882185972	-0.3450958728790283	102169.38310538334	2159927
26.34	33.0	48.4	47.7	41.66	36.12	chr13	114810000	643072	641024	114800000	down4	115461504	114150784	5.383612811539353	-0.2883718013763428	95132.07281970455	1868685
35.78	47.4	52.62	50.8	48.47	40.12	chr13	115230000	661504	659456	115220000	up1	115881504	114570784	10.249307479224376	-0.2422943860292434	84676.9303708346	1540335
31.48	37.25	67.5	64.25	53.8	47.0	chr13	116720000	653312	651264	116710000	tad2	117371504	116060784	12.086529948436176	-0.6381864547729492	96808.43085805894	1396048
23.73	26.52	24.17	23.0	24.38	20.9	chr13	117160000	665600	663552	117150000	up3	117811504	116500784	13.179743814811015	-0.0893587991595268	86623.97745255908	1348203
31.19	34.47	31.05	30.67	31.6	27.14	chr13	117330000	641024	638976	117320000	down5	117981504	116670784	12.81609916061542	-0.2372428029775619	85896.8283065023	1384773
38.12	47.4	42.06	41.06	42.4	35.4	chr13	117550000	659456	657408	117540000	tad5	118201504	116890784	12.086529948436176	-0.2545406818389892	100367.68325188287	1458359
43.22	49.66	68.4	68.1	58.9	51.88	chr13	118390000	673792	671744	118380000	up7	119041504	117730784	10.986476370697156	-0.6112985610961914	113640.8612367133	1536706
43.16	54.78	43.34	39.78	47.25	37.53	chr14	9380000	673792	671744	9370000	up7	10031504	8720784	16.41834714575045	-0.2075171172618866	73378.22522063028	1632236
20.42	23.78	38.84	35.94	31.16	27.14	chr14	11550000	663552	661504	11540000	up2	12201504	10890784	4.623644882185972	-0.4261029064655304	105025.73191207668	2072509
32.12	37.84	63.2	60.9	52.34	46.0	chr14	12570000	665600	663552	12560000	up3	13221504	11910784	8.019561574501557	-0.4005075097084045	116954.81600936096	1849231
26.94	32.3	30.36	30.61	29.66	24.6	chr14	13230000	667648	665600	13220000	up4	13881504	12570784	15.703977292158273	-0.2222546339035034	114086.57891472068	1547861
37.7	42.1	62.97	68.06	52.9	48.4	chr14	13950000	628736	626688	13940000	down11	14601504	13290784	25.091481139495915	-0.4138620495796203	105863.52007857108	1281373
26.48	25.89	39.28	42.94	32.8	28.72	chr14	14120000	661504	659456	14110000	up1	14771504	13460784	26.43510443859269	-0.5345269441604614	88000.34043858854	1239639
19.14	20.19	10.93	10.414	13.46	11.03	chr14	14570000	665600	663552	14560000	up3	15221504	13910784	25.091481139495915	-0.0572874620556831	75222.04811277574	1197929
23.3	25.03	13.71	13.69	17.1	14.65	chr14	14920000	645120	643072	14910000	down3	15571504	14260784	18.19097234096721	-0.1835646629333496	85825.61305693394	1221546
15.4	18.8	9.87	8.88	12.016	9.57	chr14	15890000	651264	649216	15880000	tad1	16541504	15230784	21.67922513669923	-0.0548478402197361	76765.3364651499	1478154
34.1	42.06	51.78	52.3	46.72	40.3	chr14	16430000	665600	663552	16420000	up3	17081504	15770784	19.245427842945027	-0.2999734878540039	98358.39395141542	1404868
55.06	67.25	70.7	67.8	67.56	56.56	chr14	17400000	663552	661504	17390000	up2	18051504	16740784	26.100338565712526	-0.3461333513259887	80161.9400492244	1447694
26.55	30.02	35.2	35.06	31.45	27.5	chr14	18200000	647168	645120	18190000	down2	18851504	17540784	20.293043633558664	-0.3443382978439331	107876.46584036964	1467636
27.03	29.47	43.88	42.16	38.75	34.12	chr14	20080000	647168	645120	20070000	down2	20731504	19420784	17.837967237782564	-0.3724576830863952	105976.73692077408	2400710
25.83	26.45	25.53	26.14	25.84	22.86	chr14	21860000	653312	651264	21850000	tad2	22511504	21200784	5.004008830827339	-0.347676157951355	141837.4955558738	2403830
19.31	23.58	24.89	22.64	23.9	19.75	chr14	22830000	638976	636928	22820000	down6	23481504	22170784	6.517864946099275	-0.2331763505935669	83658.36533911387	2234612
48.53	62.72	94.1	94.44	79.0	68.3	chr14	23560000	630784	628736	23550000	down10	24211504	22900784	5.004008830827339	-0.3573903143405914	114395.63348546972	2291520
19.77	22.9	29.27	27.64	26.16	22.27	chr14	24060000	667648	665600	24050000	up4	24711504	23400784	7.270233196159122	-0.241655945777893	118401.88916378566	2209216
37.0	37.16	65.25	64.4	53.25	48.62	chr14	24500000	661504	659456	24490000	up1	25151504	23840784	14.98656756684868	-0.690720796585083	99638.23919276212	2243191
17.8	20.61	11.1	10.336	14.19	11.46	chr14	24970000	673792	671744	24960000	up7	25621504	24310784	9.509098716034185	-0.2455269396305084	93193.5042442376	2667424
35.03	37.12	41.22	41.28	40.28	35.5	chr14	25600000	626688	624640	25590000	down12	26251504	24940784	42.20443897267535	-0.3041412234306335	77212.84579585069	2029037
18.3	19.6	22.11	22.11	20.89	18.36	chr14	27510000	673792	671744	27500000	up7	28161504	26850784	5.383612811539353	-0.418425977230072	123432.14839821208	2473117
28.6	35.6	47.28	46.47	41.7	35.7	chr14	27800000	667648	665600	27790000	up4	28451504	27140784	6.894429055093874	-0.3063674569129944	136679.58456242929	2362555
48.8	52.8	73.4	77.44	63.8	57.5	chr14	29970000	630784	628736	29960000	down10	30621504	29310784	5.383612811539353	-0.6013110876083374	114477.66619359552	2401077
49.53	49.6	60.0	58.25	56.6	49.53	chr14	30490000	630784	628736	30480000	down10	31141504	29830784	4.242520965615252	-0.3697491884231567	111084.95507332902	2740018
34.25	35.62	52.03	52.38	46.38	41.16	chr14	32090000	647168	645120	32080000	down2	32741504	31430784	3.860637081115177	-0.382171630859375	119187.44067280892	2799410
20.31	19.86	25.2	25.23	23.61	20.7	chr14	34610000	667648	665600	34600000	up4	35261504	33950784	5.004008830827339	-0.2666684091091156	108045.3829542848	2382958
26.8	29.22	36.62	38.7	32.62	29.03	chr14	41050000	643072	641024	41040000	down4	41701504	40390784	63.01084094251223	-0.2949816584587097	38336.65596728803	1027755
73.44	84.5	96.1	96.75	89.4	77.1	chr14	45790000	643072	641024	45780000	down4	46441504	45130784	9.509098716034185	-0.2259660959243774	107702.31432921828	2046667
30.36	32.0	40.44	41.0	37.22	32.72	chr14	47750000	661504	659456	47740000	up1	48401504	47090784	3.0945894083269683	-0.4119349122047424	146738.80578734807	2214061
33.3	35.3	55.47	59.56	48.03	44.0	chr14	49220000	677888	675840	49210000	up9	49871504	48560784	5.004008830827339	-0.3767748475074768	133342.1333876547	2104835
18.83	19.94	26.39	27.7	22.64	20.45	chr14	49770000	675840	673792	49760000	up8	50421504	49110784	19.59539307441226	-0.2944278717041015	106540.77790611722	1528215
26.56	26.34	27.94	28.38	27.14	23.95	chr14	50800000	659456	657408	50790000	tad5	51451504	50140784	28.757186446731943	-0.5101220607757568	104848.22641495566	1334515
35.9	34.88	55.75	58.6	48.4	42.12	chr14	52370000	628736	626688	52360000	down11	53021504	51710784	43.96908450463391	-0.3276576995849609	67763.4316527658	1298773
21.84	23.7	30.69	30.95	27.64	24.19	chr14	55990000	634880	632832	55980000	down8	56641504	55330784	12.086529948436176	-0.1739797592163086	97305.73896876964	2400652
34.34	35.44	45.88	44.8	41.9	36.53	chr14	56370000	665600	663552	56360000	up3	57021504	55710784	10.249307479224376	-0.2277138978242874	85536.25263752797	2193453
35.34	37.0	48.72	47.6	44.8	39.34	chr14	57090000	679936	677888	57080000	up10	57741504	56430784	2.7104256200388344	-0.390164315700531	112238.00905901604	2579100
28.69	30.67	42.88	41.62	39.44	34.1	chr14	57370000	663552	661504	57360000	up2	58021504	56710784	3.0945894083269683	-0.1836595684289932	107708.0387388996	2635358
25.16	24.34	27.8	27.5	27.0	23.39	chr14	57660000	679936	677888	57650000	up10	58311504	57000784	2.3255018638213465	-0.2992798089981079	111097.77823524812	2505820
57.8	69.6	75.8	74.75	71.5	61.34	chr14	59140000	634880	632832	59130000	down8	59791504	58480784	11.353920864539518	-0.3144856691360473	103854.22172054724	1801942
48.28	48.06	67.2	67.75	61.6	55.7	chr14	60790000	669696	667648	60780000	up5	61441504	60130784	8.765850081126576	-0.495302140712738	102930.99981947184	2353403
27.8	31.44	39.6	39.7	36.72	32.47	chr14	61320000	634880	632832	61310000	down8	61971504	60660784	5.762456824322014	-0.277217149734497	122059.41058834076	2191654
29.84	31.2	31.05	30.56	30.75	27.03	chr14	61570000	661504	659456	61560000	up1	62221504	60910784	3.4779932286857496	-0.305468738079071	119091.2638226715	2156530
55.7	67.25	91.94	90.0	82.56	71.6	chr14	62480000	636928	634880	62470000	down7	63131504	61820784	3.860637081115177	-0.3402055203914642	106519.40369908484	2328978
26.31	27.78	37.8	38.56	33.7	30.31	chr14	64110000	675840	673792	64100000	up8	64761504	63450784	3.860637081115177	-0.3755922317504883	103933.07287080392	2805792
30.06	32.66	42.84	41.8	39.4	34.84	chr14	65020000	665600	663552	65010000	up3	65671504	64360784	4.623644882185972	-0.1523546129465103	87044.59845916227	2812976
28.38	29.34	37.0	36.25	34.62	30.3	chr14	65320000	667648	665600	65310000	up4	65971504	64660784	3.860637081115177	-0.2888150513172149	91012.3961103808	2702977
21.06	23.22	31.86	31.03	29.0	25.25	chr14	65600000	632832	630784	65590000	down9	66251504	64940784	3.860637081115177	-0.3512168228626251	92153.99089353524	2531206
26.89	31.14	39.4	39.12	35.5	30.92	chr14	66360000	677888	675840	66350000	up9	67011504	65700784	3.4779932286857496	-0.2326018959283828	124142.34159574984	2340452
22.06	24.4	36.1	37.12	31.14	27.8	chr14	66800000	645120	643072	66790000	down3	67451504	66140784	3.860637081115177	-0.399700254201889	143025.13561863048	2230459
43.03	46.28	71.7	70.25	61.25	54.6	chr14	67230000	643072	641024	67220000	down4	67881504	66570784	2.3255018638213465	-0.3120704293251037	130633.23473435915	2290713
39.2	44.38	56.9	54.25	50.7	43.84	chr14	67970000	636928	634880	67960000	down7	68621504	67310784	7.270233196159122	-0.3747681677341461	107707.40836028662	2130828
43.9	52.7	57.3	57.78	55.62	48.2	chr14	68500000	655360	653312	68490000	tad3	69151504	67840784	13.179743814811015	-0.2368234694004058	87745.48107006532	1830795
41.47	39.5	62.03	65.1	51.84	45.9	chr14	70780000	661504	659456	70770000	up1	71431504	70120784	2.3255018638213465	-0.5980343818664551	134243.0680577258	2315958
37.72	44.84	44.62	43.2	42.66	36.06	chr14	72530000	647168	645120	72520000	down2	73181504	71870784	13.179743814811015	-0.2188358604907989	110588.8292628862	1644479
26.56	30.28	35.94	38.1	33.16	29.23	chr14	73600000	630784	628736	73590000	down10	74251504	72940784	10.249307479224376	-0.2686677575111389	116651.62471709138	1676101
32.66	40.12	46.3	45.1	42.0	36.16	chr14	74730000	638976	636928	74720000	down6	75381504	74070784	9.879583081593957	-0.3792132139205932	111851.17725357	1784439
25.58	30.39	32.34	32.03	30.84	26.39	chr14	75040000	679936	677888	75030000	up10	75691504	74380784	7.645277369295016	-0.3042039275169372	111906.83037273132	1927166
19.48	19.64	26.88	26.44	24.56	21.72	chr14	76150000	632832	630784	76140000	down9	76801504	75490784	2.3255018638213465	-0.2185635566711425	119906.50943443664	2505803
46.6	47.56	86.3	87.4	71.44	65.75	chr14	77030000	643072	641024	77020000	down4	77681504	76370784	5.762456824322014	-0.6050817966461182	124278.25740006805	2436689
35.6	38.84	55.03	55.0	48.94	42.62	chr14	79120000	665600	663552	79110000	up3	79771504	78460784	6.517864946099275	-0.3100691139698028	119136.58212145632	2221494
25.16	26.56	19.42	17.73	21.12	17.64	chr14	79770000	628736	626688	79760000	down11	80421504	79110784	7.270233196159122	-0.0869764238595962	111985.878301748	1943421
50.4	56.06	97.56	101.06	80.44	73.06	chr14	80250000	679936	677888	80240000	up10	80901504	79590784	13.542628501077257	-0.5773267149925232	92747.33207734114	1745630
52.5	67.1	61.53	55.16	63.44	51.16	chr14	80840000	665600	663552	80830000	up3	81491504	80180784	15.703977292158273	-0.3306431174278259	80113.82420298476	1546037
33.28	43.6	64.6	61.8	54.38	45.12	chr14	84440000	659456	657408	84430000	tad5	85091504	83780784	21.67922513669923	-0.5020313262939453	84218.38385446789	1150307
15.51	19.38	9.49	8.96	12.75	9.75	chr14	85920000	638976	636928	85910000	down6	86571504	85260784	18.19097234096721	-0.1204378232359886	71169.36986391366	1422242
22.36	28.64	16.94	15.77	20.77	16.25	chr14	88490000	636928	634880	88480000	down7	89141504	87830784	14.98656756684868	-0.1512281894683838	76433.98816224614	1310293
42.0	51.97	54.84	55.38	50.1	42.22	chr14	89030000	665600	663552	89020000	up3	89681504	88370784	15.345652413468152	-0.3382211923599243	101454.7246607191	1255869
18.52	22.31	13.266	12.914	16.0	13.13	chr14	89620000	649216	647168	89610000	down1	90271504	88960784	10.618271908925443	-0.0291087087243795	86090.356584698	1384224
15.18	19.77	9.34	9.41	12.43	9.44	chr14	89940000	651264	649216	89930000	tad1	90591504	89280784	12.81609916061542	-0.1301915347576141	82508.88823089418	1335007
35.12	44.1	64.44	63.7	54.44	46.38	chr14	95940000	669696	667648	95930000	up5	96591504	95280784	14.626722752299854	-0.369092047214508	88155.52902915842	1374519
24.72	29.48	21.55	20.44	24.3	20.27	chr14	96500000	661504	659456	96490000	up1	97151504	95840784	12.451694538490475	-0.0927611887454986	88347.80209808503	1396400
42.53	54.44	75.75	74.6	65.9	56.12	chr14	96940000	628736	626688	96930000	down11	97591504	96280784	10.249307479224376	-0.5247562527656555	110573.56381149797	1398384
21.2	25.56	22.77	20.9	23.9	19.75	chr14	97880000	649216	647168	97870000	down1	98531504	97220784	7.270233196159122	-0.0993166640400886	82695.92960787758	1634987
25.36	29.12	29.39	26.19	27.56	23.0	chr14	98190000	651264	649216	98180000	tad1	98841504	97530784	8.393085811778743	-0.4020328223705292	80832.87579732314	1709489
29.03	28.66	32.5	35.3	29.95	27.06	chr14	99050000	632832	630784	99040000	down9	99701504	98390784	3.4779932286857496	-0.4456211626529693	143461.3646335307	2014245
