SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
11.47	12.555	14.6	14.2	13.26	11.79	chr14	115050000	653312	651264	115040000	tad2	115701504	114390784	11.353920864539518	-0.271389365196228	103427.98320662238	1397617
9.88	13.53	19.69	19.17	16.84	14.07	chr14	115460000	667648	665600	115450000	up4	116111504	114800784	10.618271908925443	-0.2463774979114532	94310.3341604089	1460794
1.115	1.249	1.147	1.005	1.056	0.8735	chr14	116180000	622592	620544	116170000	down14	116831504	115520784	15.703977292158273	-0.1349812150001526	79905.10043879262	1415499
12.12	14.83	6.41	6.44	9.13	7.188	chr14	116940000	665600	663552	116930000	up3	117591504	116280784	14.266117969821671	-0.2223667502403259	73770.03437009717	1625456
12.66	11.11	12.49	12.414	10.76	9.16	chr14	118080000	669696	667648	118070000	up5	118731504	117420784	3.0945894083269683	-0.3157846629619598	141138.8530259326	1852423
1.158	0.9653	0.7646	0.712	0.736	0.637	chr14	118570000	624640	622592	118560000	down13	119221504	117910784	4.242520965615252	-0.2637569308280945	117970.52416274678	2036329
1.036	1.133	1.074	0.98	0.9556	0.8027	chr14	120480000	624640	622592	120470000	down13	121131504	119820784	9.137854382545056	-0.1605905592441558	108182.46740447484	1821933
8.164	9.38	7.836	7.8	7.887	6.56	chr14	120790000	661504	659456	120780000	up1	121441504	120130784	5.762456824322014	-0.2576197683811188	106894.1240802144	1950582
13.08	13.31	13.15	12.47	13.27	11.586	chr14	121230000	651264	649216	121220000	tad1	121881504	120570784	5.383612811539353	-0.1509100496768951	96639.08232372622	2120079
3.326	3.547	4.855	4.824	4.31	3.783	chr14	121840000	649216	647168	121830000	down1	122491504	121180784	1.9398181396745056	-0.2715799212455749	104931.3111371764	2449519
9.28	7.92	7.418	6.527	7.11	5.773	chr14	122530000	663552	661504	122520000	up2	123181504	121870784	6.517864946099275	-0.219499409198761	102868.983974591	2241557
0.5083	0.5654	0.4053	0.3955	0.4126	0.3586	chr15	5890000	622592	620544	5880000	down14	6541504	5230784	13.90475321941414	-0.1337044835090637	97157.47688916842	1779556
6.742	6.992	10.01	9.96	8.99	7.996	chr15	6810000	649216	647168	6800000	down1	7461504	6150784	8.765850081126576	-0.3739355206489563	119608.72088273084	2231131
1.865	1.864	1.749	1.652	1.726	1.484	chr15	7860000	624640	622592	7850000	down13	8511504	7200784	9.137854382545056	-0.2374970912933349	144830.86896532276	2248045
16.95	16.28	25.11	26.33	21.94	19.16	chr15	8100000	659456	657408	8090000	tad5	8751504	7440784	7.645277369295016	-0.387488842010498	122561.8155256556	2213737
5.047	4.55	4.883	4.43	4.56	3.957	chr15	9030000	636928	634880	9020000	down7	9681504	8370784	21.33381971280812	-0.1985761225223541	84505.82503326662	1790484
2.002	1.827	3.084	3.281	2.525	2.28	chr15	10480000	624640	622592	10470000	down13	11131504	9820784	13.542628501077257	-0.2773430347442627	118289.18148928593	1994067
1.901	1.595	1.449	1.393	1.362	1.161	chr2	112500000	618496	616448	112490000	down16	113151504	111840784	17.837967237782564	-0.265150636434555	92622.1626522843	1519818
1.258	1.064	1.544	1.573	1.32	1.171	chr1	151770000	618496	616448	151760000	down16	152421504	151110784	5.383612811539353	-0.2956225872039795	131799.61824720533	2115672
13.2	13.99	8.56	7.87	10.32	8.516	chr15	12120000	632832	630784	12110000	down9	12771504	11460784	6.140540869175321	-0.2205603718757629	112427.86569205971	2454345
9.234	11.41	3.93	4.02	6.39	4.883	chr15	16310000	647168	645120	16300000	down2	16961504	15650784	14.626722752299854	-0.1106055527925491	74594.71978882008	1496109
1.638	1.974	1.936	1.754	1.871	1.461	chr15	17170000	659456	657408	17160000	tad5	17821504	16510784	24.4151096823714	-0.2750422060489654	71708.57784793703	1269274
2.582	3.062	2.305	2.262	2.43	1.98	chr15	18880000	626688	624640	18870000	down12	19531504	18220784	22.710881600796444	-0.3630696535110473	73273.2678250872	1163500
4.395	5.164	1.559	1.482	2.414	1.97	chr15	21080000	653312	651264	21070000	tad2	21731504	20420784	17.484202166668567	-0.0650573819875717	82910.12042512296	1390815
4.473	5.18	2.041	2.012	2.959	2.377	chr15	22370000	647168	645120	22360000	down2	23021504	21710784	23.73569835352948	-0.0952384993433952	66702.17273814985	1415486
8.32	10.2	17.31	18.34	12.32	11.54	chr15	24560000	657408	655360	24550000	tad4	25211504	23900784	23.053247152970144	-0.4614715576171875	88287.25279486988	1346523
2.486	2.48	1.097	0.985	1.207	1.072	chr15	26950000	628736	626688	26940000	down11	27601504	26290784	9.879583081593957	-0.1472976952791214	107858.1315524288	1978711
12.414	15.61	8.16	7.914	10.68	8.37	chr15	29290000	649216	647168	29280000	down1	29941504	28630784	15.703977292158273	-0.1175672709941864	75190.59179488863	1588075
5.477	5.64	2.191	2.12	2.648	2.17	chr15	30790000	657408	655360	30780000	tad4	31441504	30130784	13.90475321941414	-0.2109797447919845	82725.08348326835	1838296
0.8896	0.9526	0.88	0.876	0.7915	0.6675	chr1	152400000	618496	616448	152390000	down16	153051504	151740784	6.140540869175321	-0.3063025772571563	119861.90371118898	2250017
6.867	8.04	3.34	3.176	4.63	3.748	chr15	33180000	663552	661504	33170000	up2	33831504	32520784	28.757186446731943	-0.0540912300348281	69811.66661188714	1244407
13.06	14.43	12.61	12.25	12.38	10.46	chr15	33990000	645120	643072	33980000	down3	34641504	33330784	23.73569835352948	-0.2610281705856323	88150.26147002702	1591626
1.305	1.255	2.46	2.623	1.947	1.808	chr15	34520000	624640	622592	34510000	down13	35171504	33860784	9.509098716034185	-0.3772604167461395	128928.14494561576	1800175
16.77	14.93	25.44	26.58	21.53	19.4	chr15	37950000	671744	669696	37940000	up6	38601504	37290784	4.623644882185972	-0.3543234467506408	150227.1129605932	2435044
2.291	2.25	2.777	2.742	2.467	2.193	chr15	38260000	622592	620544	38250000	down14	38911504	37600784	13.179743814811015	-0.3019512891769409	110217.06668982454	2056699
3.629	3.56	4.254	4.324	3.992	3.58	chr1	152770000	618496	616448	152760000	down16	153421504	152110784	6.517864946099275	-0.2973314523696899	113280.23557836036	2496558
1.409	1.657	0.995	0.921	1.131	0.96	chr15	40620000	663552	661504	40610000	up2	41271504	39960784	14.266117969821671	-0.075771152973175	89035.48780628009	1698952
1.238	1.452	2.043	1.915	1.713	1.456	chr15	42940000	622592	620544	42930000	down14	43591504	42280784	14.266117969821671	-0.2521088123321533	102580.08514510332	1552564
0.911	0.773	0.7485	0.7573	0.6484	0.5894	chr1	153490000	618496	616448	153480000	down16	154141504	152830784	3.0945894083269683	-0.3680580854415893	139018.04022512378	2677641
11.64	14.766	6.01	6.21	8.914	6.71	chr15	46210000	630784	628736	46200000	down10	46861504	45550784	19.245427842945027	-0.096782699227333	68452.62718227762	1350277
0.643	0.8145	0.5024	0.4944	0.564	0.4468	chr15	48080000	622592	620544	48070000	down14	48731504	47420784	10.986476370697156	-0.2396604865789413	84144.35640648247	1565358
2.678	3.207	1.804	1.69	1.588	1.326	chr15	50340000	653312	651264	50330000	tad2	50991504	49680784	21.67922513669923	-0.2013317495584488	81367.00735021176	1542962
6.082	7.52	5.117	4.75	5.484	4.336	chr15	54490000	643072	641024	54480000	down4	55141504	53830784	13.179743814811015	-0.1968061923980713	85796.99109406694	1756551
11.11	10.95	14.086	13.95	12.89	11.39	chr15	55030000	649216	647168	55020000	down1	55681504	54370784	7.270233196159122	-0.4183894395828247	117015.28894175416	2083452
6.395	5.098	6.906	6.797	6.586	5.6	chr15	99030000	620544	618496	99020000	down15	99681504	98370784	0.7782071596578624	0.0699567794799804	88473.65924652605	3353427
1.459	1.484	1.159	1.092	1.063	0.8965	chr1	154220000	618496	616448	154210000	down16	154871504	153560784	6.517864946099275	-0.2506417036056518	131713.6675178338	2239972
2.695	3.342	2.639	2.348	2.848	2.27	chr15	56910000	659456	657408	56900000	tad5	57561504	56250784	24.07578400191512	-0.1717430353164672	71669.99176673769	1706087
11.89	14.086	6.938	6.734	9.09	7.51	chr15	57190000	649216	647168	57180000	down1	57841504	56530784	18.543217476222505	-0.0711003690958023	94116.4995250374	1737810
9.71	11.02	20.95	21.81	16.45	14.49	chr15	57570000	632832	630784	57560000	down9	58221504	56910784	10.986476370697156	-0.3566552996635437	110255.91676441976	1942588
5.445	4.523	6.336	6.555	5.547	4.914	chr15	58140000	643072	641024	58130000	down4	58791504	57480784	2.3255018638213465	-0.2975574135780334	114752.53985783232	2372043
0.6416	0.623	0.6294	0.5674	0.577	0.5166	chr2	115850000	618496	616448	115840000	down16	116501504	115190784	5.762456824322014	-0.3261750936508178	115228.20025880964	1843866
2.098	1.811	1.117	1.117	1.067	0.9263	chr15	60160000	677888	675840	60150000	up9	60811504	59500784	12.451694538490475	-0.1496880054473877	101195.67120151232	1888657
4.15	4.195	2.607	2.22	2.826	2.408	chr15	62260000	653312	651264	62250000	tad2	62911504	61600784	9.137854382545056	-0.0832420736551284	95984.4032254626	2263738
9.016	9.89	2.78	2.676	4.8	3.807	chr15	62810000	663552	661504	62800000	up2	63461504	62150784	10.249307479224376	-0.1289955675601959	77061.02522865038	1954091
9.85	10.945	13.9	14.05	12.42	11.05	chr15	64140000	653312	651264	64130000	tad2	64791504	63480784	20.98765432098765	-0.0835517346858978	96496.73025923152	1736282
6.645	6.605	7.168	6.508	6.516	5.57	chr15	64390000	653312	651264	64380000	tad2	65041504	63730784	16.41834714575045	-0.1079907640814781	89024.80794558568	1777570
6.168	7.305	4.223	4.133	5.1	4.348	chr15	65370000	634880	632832	65360000	down8	66021504	64710784	17.837967237782564	-0.0434395484626293	85814.2686773586	1815849
10.34	12.38	17.19	19.03	14.58	13.35	chr15	65730000	634880	632832	65720000	down8	66381504	65070784	16.77439212065251	-0.3205009996891022	92715.2052743792	1820617
4.6	5.043	6.047	6.23	5.69	5.008	chr15	66650000	673792	671744	66640000	up7	67301504	65990784	4.242520965615252	-0.3457145094871521	117806.38274402724	2153898
7.875	9.195	8.23	7.97	7.977	6.68	chr15	68380000	675840	673792	68370000	up8	69031504	67720784	8.393085811778743	-0.315134197473526	110108.20430546653	1770856
13.94	14.43	15.31	15.4	14.59	12.48	chr15	73800000	647168	645120	73790000	down2	74451504	73140784	1.9398181396745056	-0.2453137338161468	126171.92401852456	2613897
18.33	18.17	21.83	21.81	19.88	18.11	chr15	74530000	645120	643072	74520000	down3	75181504	73870784	10.249307479224376	-0.4117851257324219	124328.7359342904	2333397
17.06	17.77	11.086	10.414	12.44	9.98	chr15	75110000	638976	636928	75100000	down6	75761504	74450784	18.89470264354844	-0.0769745334982872	91617.06738709136	2007920
8.32	6.918	9.7	9.68	8.89	7.797	chr15	75930000	671744	669696	75920000	up6	76581504	75270784	4.242520965615252	-0.2084482312202453	100013.9626904027	3003281
2.664	2.562	2.338	2.223	2.314	2.043	chr1	155020000	618496	616448	155010000	down16	155671504	154360784	5.762456824322014	-0.2647555470466614	115476.64618956544	2212891
6.855	6.062	6.92	6.777	6.934	5.98	chr15	76370000	626688	624640	76360000	down12	77021504	75710784	2.3255018638213465	-0.130309373140335	87066.85520454755	3614646
13.41	11.33	13.99	13.875	13.25	11.43	chr15	76940000	628736	626688	76930000	down11	77591504	76280784	7.645277369295016	-0.3412916660308838	97858.93606527548	3106770
13.62	14.19	15.54	14.836	14.625	12.61	chr15	77720000	665600	663552	77710000	up3	78371504	77060784	20.64072896123784	-0.232077807188034	91338.49818122343	2393417
13.14	11.555	15.92	15.984	14.92	13.016	chr15	78880000	632832	630784	78870000	down9	79531504	78220784	0.7782071596578624	-0.1043453216552734	92958.20745314597	3233384
11.66	9.78	11.5	11.734	11.35	9.77	chr15	79160000	649216	647168	79150000	down1	79811504	78500784	0.7782071596578624	-0.0750037655234336	94184.71739867002	3410868
12.53	11.805	14.14	13.93	13.664	11.836	chr15	79680000	632832	630784	79670000	down9	80331504	79020784	2.7104256200388344	-0.2823811769485473	96615.04726873158	3410352
11.33	10.055	15.16	14.86	13.73	11.945	chr15	80090000	634880	632832	80080000	down8	80741504	79430784	3.0945894083269683	-0.3256808519363403	134707.6698287745	3287018
1.031	1.036	1.386	1.339	1.263	1.099	chr1	155280000	618496	616448	155270000	down16	155931504	154620784	5.762456824322014	-0.2733069658279419	108154.81237182168	2272646
0.962	0.677	0.874	0.817	0.798	0.6523	chr19	43750000	620544	618496	43740000	down15	44401504	43090784	5.004008830827339	-0.1043466851115226	114293.20880108084	2653995
5.848	5.805	8.99	9.125	7.996	7.047	chr15	80990000	669696	667648	80980000	up5	81641504	80330784	1.5533744475983111	-0.1447199881076812	105127.94992754076	3136480
12.45	9.86	13.52	13.445	12.38	10.52	chr15	81370000	651264	649216	81360000	tad1	82021504	80710784	1.5533744475983111	-0.1872217357158661	108921.20304209137	3378897
8.12	6.41	9.266	9.56	8.445	7.355	chr15	81730000	659456	657408	81720000	tad5	82381504	81070784	0.3894835637936079	0.0780178308486938	101290.92947370016	3409839
8.54	6.855	9.23	9.17	8.55	7.305	chr15	82040000	661504	659456	82030000	up1	82691504	81380784	8.765850081126576	-0.1456722319126129	107476.037504974	2933079
19.67	17.73	23.17	23.86	20.94	18.11	chr15	82280000	647168	645120	82270000	down2	82931504	81620784	13.179743814811015	-0.3583920300006866	135951.00978964087	2756726
8.75	8.18	11.734	11.68	10.484	9.22	chr15	83110000	671744	669696	83100000	up6	83761504	82450784	7.270233196159122	-0.1483144760131836	102068.49435421308	2493284
9.94	7.387	10.15	10.164	9.22	7.883	chr15	83580000	634880	632832	83570000	down8	84231504	82920784	2.7104256200388344	-0.2556900978088379	111525.46025924604	2832923
11.914	11.5	13.734	13.586	13.06	11.22	chr15	85090000	641024	638976	85080000	down5	85741504	84430784	4.242520965615252	-0.2193878144025802	97710.97417498357	2832271
1.046	0.753	0.9746	0.9214	0.8423	0.702	chr1	156040000	618496	616448	156030000	down16	156691504	155380784	12.81609916061542	-0.2756133675575256	85504.57373016853	2104962
14.37	13.664	19.88	20.03	17.81	15.74	chr15	85880000	675840	673792	85870000	up8	86531504	85220784	1.9398181396745056	-0.2579684853553772	118527.76419202544	2586513
14.65	13.586	23.72	24.92	20.05	17.75	chr15	86230000	673792	671744	86220000	up7	86881504	85570784	1.9398181396745056	-0.4542138278484344	127422.88498910153	2359645
6.773	7.812	3.467	3.191	4.4	3.383	chr15	87330000	651264	649216	87320000	tad1	87981504	86670784	4.242520965615252	-0.1232986375689506	93344.67959440449	2298678
15.03	18.14	10.695	10.24	12.71	10.164	chr15	87980000	641024	638976	87970000	down5	88631504	87320784	2.3255018638213465	-0.1372575461864471	94687.68640628154	2442935
9.17	10.875	5.95	5.75	7.184	5.887	chr15	88300000	679936	677888	88290000	up10	88951504	87640784	2.7104256200388344	-0.1719792485237121	120727.80768574744	2406610
0.425	0.4517	0.3992	0.3735	0.363	0.3064	chr15	92930000	624640	622592	92920000	down13	93581504	92270784	11.353920864539518	-0.1042916178703308	110199.86972532448	1912514
4.66	4.645	1.884	1.804	2.062	1.797	chr15	96090000	667648	665600	96080000	up4	96741504	95430784	4.242520965615252	-0.0244681239128112	108678.0058532176	2267596
17.05	16.77	23.03	23.98	20.77	18.69	chr15	96460000	675840	673792	96450000	up8	97111504	95800784	4.242520965615252	-0.3162553310394287	107673.95511674888	2432500
1.849	2.008	4.684	5.043	3.379	3.195	chr1	69170000	620544	618496	69160000	down15	69821504	68510784	7.270233196159122	-0.4362662136554718	119909.65932605824	1553821
1.168	1.219	1.6045	1.498	1.42	1.245	chr1	157100000	618496	616448	157090000	down16	157751504	156440784	3.860637081115177	-0.3491447269916534	105795.78688568623	1996630
10.12	7.816	14.04	14.36	12.125	10.52	chr15	98820000	645120	643072	98810000	down3	99471504	98160784	2.7104256200388344	-0.0645098388195037	123021.21130238804	3148098
15.24	11.45	15.086	13.516	15.0	12.45	chr15	99030000	679936	677888	99020000	up10	99681504	98370784	0.7782071596578624	0.0699567794799804	88473.65924652605	3353427
3.588	3.275	4.19	4.023	4.043	3.418	chr15	99980000	677888	675840	99970000	up9	100631504	99320784	1.9398181396745056	-0.2662587165832519	96805.1041969084	2995307
13.01	12.39	13.97	13.84	13.836	12.04	chr15	100460000	657408	655360	100450000	tad4	101111504	99800784	4.242520965615252	-0.1943203210830688	98888.10024035834	2795590
14.36	14.07	15.555	14.99	15.18	13.01	chr15	100770000	647168	645120	100760000	down2	101421504	100110784	2.7104256200388344	-0.1350457668304443	97129.93501303856	2877242
2.871	2.76	3.52	3.576	3.268	2.854	chr2	119030000	618496	616448	119020000	down16	119681504	118370784	1.9398181396745056	-0.2362459897994995	102990.03672557442	2745110
17.89	16.73	20.62	20.77	19.14	16.75	chr15	102080000	645120	643072	102070000	down3	102731504	101420784	3.4779932286857496	-0.5817316770553589	164093.14208035392	3137630
9.766	10.08	11.836	12.62	10.586	9.14	chr16	3750000	641024	638976	3740000	down5	4401504	3090784	49.92989295851715	-0.190706267952919	53323.99814165242	1553240
16.94	15.945	17.95	17.25	17.5	15.13	chr16	4550000	661504	659456	4540000	up1	5201504	3890784	3.4779932286857496	-0.3229660987854004	95853.66671513164	3025575
1.325	1.054	1.146	1.128	1.071	0.9155	chr16	4890000	622592	620544	4880000	down14	5541504	4230784	2.3255018638213465	-0.1605075001716613	112135.9803132784	2795425
18.1	17.53	18.78	18.42	17.97	15.37	chr16	5260000	655360	653312	5250000	tad3	5911504	4600784	3.4779932286857496	-0.2292541563510894	119236.46131242784	2534212
10.26	11.62	3.527	3.45	5.844	4.85	chr16	7000000	651264	649216	6990000	tad1	7651504	6340784	2.7104256200388344	-0.1631780266761779	87358.50153229093	2172594
0.8193	0.9146	0.3318	0.3127	0.4917	0.3894	chr16	7700000	622592	620544	7690000	down14	8351504	7040784	13.542628501077257	-0.1199150532484054	75250.13160680303	2005828
1.2	0.934	1.412	1.432	1.125	1.009	chr16	8390000	624640	622592	8380000	down13	9041504	7730784	11.353920864539518	-0.4094859957695007	130442.31091924972	2228059
1.756	1.426	1.571	1.535	1.499	1.281	chr16	11150000	622592	620544	11140000	down14	11801504	10490784	4.242520965615252	-0.1056500524282455	104470.89687187028	2711167
0.6064	0.658	0.521	0.4626	0.484	0.392	chr1	158300000	618496	616448	158290000	down16	158951504	157640784	5.004008830827339	-0.1238486617803573	92623.8024156258	1929554
10.4	10.61	14.21	14.195	13.25	11.516	chr16	13830000	634880	632832	13820000	down8	14481504	13170784	3.0945894083269683	-0.1985841989517212	102937.22938453036	2965567
17.12	18.1	21.48	21.16	19.98	17.42	chr16	14170000	649216	647168	14160000	down1	14821504	13510784	9.137854382545056	-0.1988370418548584	101044.49382853176	2542051
12.68	12.836	14.016	12.83	12.91	10.72	chr16	16160000	647168	645120	16150000	down2	16811504	15500784	12.451694538490475	-0.1888111978769302	94314.83735582816	2001079
0.921	0.917	0.9033	0.912	0.8813	0.755	chr16	16850000	624640	622592	16840000	down13	17501504	16190784	9.509098716034185	-0.3552415072917938	122849.49050892248	2549250
